,delta_alpha,hurst,ineff_abs,ineff_signed
1992-10-26,0.16885275728294213,0.42367747726936417,0.012887268405857886,-0.012887268405857886
1992-10-27,0.18334142606859322,0.4248715633161874,0.013774154719914212,-0.013774154719914212
1992-10-28,0.17694962175624723,0.4229538357697455,0.01363328961831324,-0.01363328961831324
1992-10-29,0.16607101035905203,0.42424639352580235,0.01258047796551203,-0.01258047796551203
1992-10-30,0.16565092324670339,0.42782554295085257,0.011955765445020812,-0.011955765445020812
1992-11-02,0.16734144303245718,0.433676265167156,0.011098709494230157,-0.011098709494230157
1992-11-05,0.16594547597686,0.43626390177195556,0.010576717157360737,-0.010576717157360737
1992-11-06,0.15591988781894028,0.43412053440231063,0.010271918885563463,-0.010271918885563463
1992-11-09,0.17034625928344554,0.4365479707359986,0.010808815829066357,-0.010808815829066357
1992-11-10,0.17265902623628276,0.44037116713691304,0.01029545621774665,-0.01029545621774665
1992-11-11,0.17524406454761227,0.4396063000439057,0.010583637453374914,-0.010583637453374914
1992-11-12,0.1599931354407617,0.4389924020685723,0.009760796878758443,-0.009760796878758443
1992-11-13,0.1560318823866042,0.4375528056237016,0.009743753288296006,-0.009743753288296006
1992-11-16,0.13006207873852133,0.4351706634701323,0.008431838272313752,-0.008431838272313752
1992-11-17,0.1643451485324055,0.4354160268851454,0.010614062654373662,-0.010614062654373662
1992-11-20,0.15782508239576515,0.4351932263388493,0.010228134392874807,-0.010228134392874807
1992-11-25,0.17053115498666044,0.43262398458890494,0.011489709726453074,-0.011489709726453074
1992-11-30,0.1666806721952271,0.4361924038982945,0.010635493009393824,-0.010635493009393824
1992-12-01,0.17658597171183715,0.4376862581708735,0.01100373265189686,-0.01100373265189686
1992-12-02,0.1697416712371606,0.436458064300133,0.010785714359339622,-0.010785714359339622
1992-12-03,0.16247640825391496,0.43718493805115854,0.010205965649694924,-0.010205965649694924
1992-12-04,0.16516661896608031,0.4404368213656032,0.009837848829915993,-0.009837848829915993
1992-12-07,0.16098944150532074,0.44606887201830514,0.008682342173525032,-0.008682342173525032
1992-12-08,0.1480998031744123,0.4456568040412534,0.008048216625358888,-0.008048216625358888
1992-12-09,0.15690586891676733,0.44253477967029364,0.009016630328326058,-0.009016630328326058
1992-12-10,0.15571619043041002,0.4386297743375668,0.009556337746008687,-0.009556337746008687
1992-12-11,0.1498351694116093,0.4393712002890977,0.009084326475905574,-0.009084326475905574
1992-12-14,0.17269681898265327,0.44074289046840454,0.0102335143182132,-0.0102335143182132
1992-12-15,0.16666242059590392,0.43803317852199486,0.010327540464158584,-0.010327540464158584
1992-12-16,0.17107757473567087,0.4379209481144071,0.010620333638477104,-0.010620333638477104
1992-12-17,0.161958101596668,0.43834165942081454,0.009986067787805676,-0.009986067787805676
1992-12-18,0.154888443455026,0.439602981186326,0.009354800233373884,-0.009354800233373884
1992-12-21,0.14651235597371814,0.44318374994916254,0.00832428265254008,-0.00832428265254008
1992-12-22,0.13452798606049038,0.4456467805462286,0.007312029149019736,-0.007312029149019736
1992-12-30,0.16416318728774792,0.44268543355158513,0.009408941906187204,-0.009408941906187204
1993-01-05,0.16134096451146762,0.4367868742019322,0.010198866686044998,-0.010198866686044998
1993-01-06,0.1785907179315528,0.4355092698416023,0.011517445798918285,-0.011517445798918285
1993-01-07,0.1816618017220183,0.43179268100436485,0.012390664459375523,-0.012390664459375523
1993-01-08,0.18120886739233255,0.4324952991482355,0.012232450385006475,-0.012232450385006475
1993-01-11,0.16597712208015475,0.43060057814679775,0.011518716313221109,-0.011518716313221109
1993-01-12,0.18541000762667964,0.42914767065938875,0.01313673092341075,-0.01313673092341075
1993-01-13,0.16363712607252667,0.42524053512775273,0.012233423978414556,-0.012233423978414556
1993-01-14,0.16461912147361518,0.42987992202927683,0.011543105633201847,-0.011543105633201847
1993-01-19,0.1501952023599633,0.42634532138989756,0.011062579358602397,-0.011062579358602397
1993-01-20,0.16930302641381473,0.42497175320403635,0.012702509249079244,-0.012702509249079244
1993-01-21,0.16314892080391913,0.42886213190961403,0.011606066407238026,-0.011606066407238026
1993-01-22,0.1638032477741203,0.4293778984024333,0.011568129606315317,-0.011568129606315317
1993-01-25,0.17758950798708617,0.42481297085179526,0.013352427513440387,-0.013352427513440387
1993-01-26,0.17593796281617657,0.43136363642777853,0.012075741982007077,-0.012075741982007077
1993-01-27,0.1778072424745722,0.43797639078402206,0.0110282469230135,-0.0110282469230135
1993-01-28,0.1778520111908966,0.4386321757195474,0.010914390970688036,-0.010914390970688036
