,delta_alpha,hurst,ineff_abs,ineff_signed
1992-10-26,0.02852465579208796,0.5569397655911652,0.0016241872143701612,0.0016241872143701612
1992-10-27,0.01761554043523461,0.5578839455895835,0.001019656984084229,0.001019656984084229
1992-10-28,0.018816022685854306,0.5606883071881512,0.0011419125648183483,0.0011419125648183483
1992-10-29,0.020323706911566597,0.5630216586422291,0.001280833719325462,0.001280833719325462
1992-10-30,0.03295485110415969,0.5598103751313676,0.0019710420069381533,0.0019710420069381533
1992-11-02,0.040228627464726996,0.5602580571287819,0.002424098931982002,0.002424098931982002
1992-11-05,0.03228089845958665,0.5578242474816743,0.0018666186614579355,0.0018666186614579355
1992-11-06,0.028440719678257065,0.5578153945780732,0.0016443114302828023,0.0016443114302828023
1992-11-09,0.022649256144784413,0.5617010309726279,0.0013974824548963261,0.0013974824548963261
1992-11-10,0.02813431221684065,0.5648443200200122,0.0018243503449317533,0.0018243503449317533
1992-11-11,0.026332070108798344,0.5658634229992786,0.0017343202720224457,0.0017343202720224457
1992-11-12,0.017028570362690232,0.5661893772941801,0.0011271104685165964,0.0011271104685165964
1992-11-13,0.020337400962767316,0.5666278513891785,0.0013550373289893962,0.0013550373289893962
1992-11-16,0.005130785280986316,0.5660105323444553,0.0003386858677430025,0.0003386858677430025
1992-11-17,0.00653232648947244,0.5676681819305943,0.0004420306573196616,0.0004420306573196616
1992-11-20,0.013160565067346197,0.5709007970253774,0.0009330945525791855,0.0009330945525791855
1992-11-25,0.017469951799576,0.5700849685220423,0.0012243810219548796,0.0012243810219548796
1992-11-30,0.026510126585994054,0.5694271307703741,0.0018405220252249803,0.0018405220252249803
1992-12-01,0.02480870209961722,0.569057455254803,0.0017132258351740535,0.0017132258351740535
1992-12-02,0.01694623593054162,0.5656975444696479,0.0011133260886399036,0.0011133260886399036
1992-12-03,0.004881502167245866,0.56385799409459,0.00031172293656871495,0.00031172293656871495
1992-12-04,0.031016039638534,0.5648809722830759,0.002012350808118507,0.002012350808118507
1992-12-07,0.03189149054745494,0.5634448493908216,0.00202335081463209,0.00202335081463209
1992-12-08,0.0475216499376217,0.5628414969837952,0.0029863316212200234,0.0029863316212200234
1992-12-09,0.042826617172659565,0.5610413179389641,0.0026141931550866106,0.0026141931550866106
1992-12-10,0.03712288458291729,0.5592710894881814,0.00220031381417352,0.00220031381417352
1992-12-11,0.055931540725355555,0.5590942264744779,0.0033052311346906467,0.0033052311346906467
1992-12-14,0.06533481828396104,0.5598272896600053,0.003908805098358346,0.003908805098358346
1992-12-15,0.07537244964740247,0.5585288818774475,0.004411465202226681,0.004411465202226681
1992-12-16,0.07537265468291782,0.5572677974800339,0.0043164259239138626,0.0043164259239138626
1992-12-17,0.08483665297287302,0.5567375852431381,0.004813426829790908,0.004813426829790908
1992-12-18,0.10289355117071758,0.5562351165483644,0.005786230842160403,0.005786230842160403
1992-12-21,0.10249672285995692,0.5594169381406154,0.006090041441785865,0.006090041441785865
1992-12-22,0.11205582535335534,0.559253081753772,0.006639652980648759,0.006639652980648759
1992-12-30,0.10506325815189183,0.5581968104730383,0.006114346522345541,0.006114346522345541
1993-01-05,0.08438095125175771,0.5602347135667572,0.005082662429140132,0.005082662429140132
1993-01-06,0.08338316981772137,0.5598022964903934,0.004986505043748193,0.004986505043748193
1993-01-07,0.08046922740413304,0.5595815060848934,0.0047944777622260255,0.0047944777622260255
1993-01-08,0.09582064613838392,0.5585591482266791,0.005611175420393788,0.005611175420393788
1993-01-11,0.10305203200285606,0.5577549712771951,0.005951767148381541,0.005951767148381541
1993-01-12,0.1200232467167543,0.5587625845458094,0.007052876182655815,0.007052876182655815
1993-01-13,0.13670078073186231,0.556261361785937,0.00769097208117535,0.00769097208117535
1993-01-14,0.13199745874435254,0.5586746171315337,0.007744900354160295,0.007744900354160295
1993-01-19,0.13073164252301372,0.5581414697987594,0.007600929845494019,0.007600929845494019
1993-01-20,0.11877092501616032,0.5563641057958587,0.006694416983082862,0.006694416983082862
1993-01-21,0.11473290886520915,0.5558034847580466,0.006402496131106053,0.006402496131106053
1993-01-22,0.12840000589783035,0.5561663799084153,0.007211763511500309,0.007211763511500309
1993-01-25,0.13733400899955905,0.5546948354531356,0.0075114610243503235,0.0075114610243503235
1993-01-26,0.1400090723937052,0.5552511418774712,0.007735661122957736,0.007735661122957736
1993-01-27,0.13772866208686585,0.5547809333723279,0.007544904661240465,0.007544904661240465
1993-01-28,0.14871160156630792,0.5577473406057741,0.008587699507679757,0.008587699507679757
1993-01-29,0.1553925834866257,0.5615489569324084,0.009564251428633997,0.009564251428633997
1993-02-01,0.14551051534985854,0.5600875343537776,0.008743368089920501,0.008743368089920501
1993-02-02,0.1476779109244749,0.5591145534238627,0.008729913754869315,0.008729913754869315
1993-02-03,0.13010313168654142,0.5612130624957017,0.007964011130814767,0.007964011130814767
1993-02-04,0.11140535242996275,0.5608801665190767,0.006782376407052556,0.006782376407052556
1993-02-05,0.1121923879729157,0.5618636619117007,0.00694063195862281,0.00694063195862281
1993-02-08,0.11579266945568084,0.5624858509339626,0.007235403482853282,0.007235403482853282
1993-02-09,0.12791871306217134,0.5608242293854322,0.007780557145982791,0.007780557145982791
1993-02-10,0.12632719336426107,0.5595825207961473,0.007526892625745012,0.007526892625745012
1993-02-17,0.14662684464366138,0.5608865069802634,0.00892759639989029,0.00892759639989029
1993-02-18,0.14727984683372286,0.5620383275917298,0.009136995385530285,0.009136995385530285
1993-02-19,0.13105430804084167,0.5655433561811071,0.00858973919098941,0.00858973919098941
1993-02-22,0.13506454940169643,0.5648340011122648,0.008756775146137128,0.008756775146137128
1993-02-23,0.12387548400389847,0.5623033162956038,0.007717853461165897,0.007717853461165897
1993-02-24,0.11727473769980201,0.5628103883066298,0.007366071813482718,0.007366071813482718
1993-02-25,0.1321137038907016,0.5644188026620851,0.00851060661989225,0.00851060661989225
1993-02-26,0.1301903030222345,0.5657106521216232,0.008554889711502759,0.008554889711502759
1993-03-01,0.13104954207880076,0.5665181261622085,0.008717169973497325,0.008717169973497325
1993-03-02,0.11908574152306206,0.5687305683771212,0.008184830700491,0.008184830700491
1993-03-03,0.1251508154606224,0.5678861523462714,0.008496007324619907,0.008496007324619907
1993-03-04,0.12378079569549066,0.5670965960090786,0.00830527004246263,0.00830527004246263
1993-03-05,0.11206666759791961,0.5687804253883427,0.007707993069238915,0.007707993069238915
1993-03-08,0.1222687526308362,0.571458729044571,0.008737169664864597,0.008737169664864597
1993-03-09,0.09766809804370019,0.5739990244495162,0.007227343975073518,0.007227343975073518
1993-03-10,0.07576112032331928,0.5702138403983232,0.005319479210779702,0.005319479210779702
1993-03-11,0.09104663050371209,0.5701750589576009,0.0063892026634889,0.0063892026634889
1993-03-12,0.08818037884118674,0.5690971340793834,0.006093011459960307,0.006093011459960307
1993-03-15,0.0913686613143736,0.5729711627093923,0.006667277451310514,0.006667277451310514
1993-03-16,0.0955084506575502,0.5714633688532846,0.006825355637946246,0.006825355637946246
1993-03-17,0.10810082939810811,0.5694649341511772,0.007509216995827216,0.007509216995827216
1993-03-18,0.10836320329581584,0.5695858498653922,0.007540545595475612,0.007540545595475612
1993-03-19,0.09024842969570757,0.5679839881593822,0.006135448175835822,0.006135448175835822
1993-03-22,0.09536392626425244,0.5636382920301878,0.006068797388749792,0.006068797388749792
1993-03-23,0.08402825899861277,0.5629609672918181,0.005290500466400079,0.005290500466400079
1993-03-24,0.07451600938063241,0.564461838637817,0.004803438972628381,0.004803438972628381
1993-03-25,0.09414678597861559,0.5645949973189217,0.00608141138787377,0.00608141138787377
1993-03-26,0.08434615901872222,0.5620999905754248,0.005237895680135932,0.005237895680135932
1993-03-29,0.08437231008007207,0.563793157117222,0.005382376033281011,0.005382376033281011
1993-03-30,0.0779674860951356,0.5639125654325068,0.004983102056663417,0.004983102056663417
1993-03-31,0.08084085132164653,0.5636738678296136,0.005147449682287965,0.005147449682287965
1993-04-01,0.08022288612797807,0.5614902712675263,0.004932927029873241,0.004932927029873241
1993-04-02,0.07260136396588157,0.5616154700268736,0.0044733671653499184,0.0044733671653499184
1993-04-05,0.07362573249655086,0.5601292126433226,0.004427057325305493,0.004427057325305493
1993-04-06,0.0568980388542083,0.558959862332194,0.003354700537815945,0.003354700537815945
1993-04-07,0.04267719226233868,0.5580976044403243,0.002479442634681022,0.002479442634681022
1993-04-08,0.05591064152227415,0.5588871440364758,0.003292418000493921,0.003292418000493921
1993-04-14,0.049766990737191374,0.5583098443209182,0.0029019054822062088,0.0029019054822062088
1993-04-15,0.06306880638894025,0.5599398133271591,0.0037803324817198202,0.0037803324817198202
1993-04-16,0.07302923461980793,0.5592833511442307,0.00432941775976048,0.00432941775976048
1993-04-19,0.07564923565004705,0.559875557084029,0.0045295401275275565,0.0045295401275275565
1993-04-20,0.07627200914190263,0.5572679635568464,0.004367942639945934,0.004367942639945934
1993-04-21,0.07406690069388489,0.5543709603324116,0.004027088519571886,0.004027088519571886
1993-04-22,0.08726839334423475,0.5563480496575596,0.004917403761696381,0.004917403761696381
1993-04-23,0.08508541676750181,0.5529535495049209,0.004505574828944736,0.004505574828944736
1993-04-26,0.08521310585796638,0.5528756021318193,0.00450569428176243,0.00450569428176243
1993-04-27,0.10367425524702029,0.5533439381863199,0.0055303930634098,0.0055303930634098
1993-04-28,0.0952366843491585,0.5546000379152528,0.005199926576387018,0.005199926576387018
1993-05-07,0.09309432572724591,0.5519101938455347,0.004832544494420688,0.004832544494420688
1993-05-10,0.08429788782039649,0.5521276964961407,0.004394254711567343,0.004394254711567343
1993-05-11,0.0850548103170557,0.5520132858016884,0.004423980157829414,0.004423980157829414
1993-05-12,0.09060549620224018,0.5558719867097908,0.005062309079645561,0.005062309079645561
1993-05-13,0.09373728228634115,0.5559770738265457,0.005247138770842274,0.005247138770842274
1993-05-14,0.08766589087742255,0.5544769344672004,0.004775768992338086,0.004775768992338086
1993-05-17,0.07822460125922276,0.5572905618530648,0.004481531356872832,0.004481531356872832
1993-05-18,0.06846919274575475,0.5571264521026706,0.003911402059898883,0.003911402059898883
1993-05-19,0.07411523561189842,0.5541829873199106,0.004015784871371676,0.004015784871371676
1993-05-24,0.07255718904773423,0.5527633414344105,0.003828359739246673,0.003828359739246673
1993-05-25,0.08983279137818395,0.5554545444144106,0.004981636519351979,0.004981636519351979
1993-05-26,0.08602498845753609,0.5533402086050877,0.004588590829575237,0.004588590829575237
1993-05-27,0.08341201807524973,0.5532906941384963,0.004445084342722858,0.004445084342722858
1993-05-28,0.08294819024897171,0.5532000521315519,0.004412848045463178,0.004412848045463178
1993-06-02,0.08035441590138742,0.5528554732962725,0.004247170683913356,0.004247170683913356
1993-06-03,0.08376533797117175,0.554101912472222,0.004531864983122425,0.004531864983122425
1993-06-04,0.0803661666762685,0.5535600007860799,0.004304411950355171,0.004304411950355171
1993-06-07,0.08117943969968361,0.5543610440731124,0.004412999099345069,0.004412999099345069
1993-06-08,0.08782490665060244,0.5554620980579226,0.004870953584583609,0.004870953584583609
1993-06-14,0.07648025034157624,0.5576464512744542,0.004408815024773736,0.004408815024773736
1993-06-15,0.07925878825393262,0.5588977127483385,0.004668161343361513,0.004668161343361513
1993-06-16,0.07118266518046451,0.5582542074981662,0.004146689747695272,0.004146689747695272
1993-06-17,0.0802534036335405,0.557837020286874,0.004641617734043768,0.004641617734043768
1993-06-18,0.08918778582471787,0.5596106290866881,0.005316540019860238,0.005316540019860238
1993-06-21,0.08547674680823159,0.5586567232349703,0.00501378588055607,0.00501378588055607
1993-06-22,0.08802680682931152,0.5581637503107849,0.005119969213075772,0.005119969213075772
1993-06-23,0.07424343999923255,0.5594244804494933,0.004411877848737526,0.004411877848737526
1993-06-24,0.059608681027503885,0.5593503082623204,0.003537793594092682,0.003537793594092682
1993-06-25,0.07229258332124971,0.5615521865650218,0.004449766575856947,0.004449766575856947
1993-06-28,0.075464985762635,0.56139582227609,0.004633234853950398,0.004633234853950398
1993-06-29,0.09761231520619845,0.5603766088170933,0.00589350057093545,0.00589350057093545
1993-06-30,0.08544384649434378,0.561120312074938,0.005222354562617385,0.005222354562617385
1993-07-01,0.0910898342699677,0.5603789394289489,0.005499907585979373,0.005499907585979373
1993-07-02,0.09663503989419825,0.5620295633967438,0.005994229333464038,0.005994229333464038
1993-07-07,0.0957178550794322,0.5644341551288033,0.006167499122784452,0.006167499122784452
1993-07-08,0.10491000844524045,0.5673800334580954,0.007068839879129373,0.007068839879129373
1993-07-09,0.10926545629201267,0.5669292699993915,0.00731305722577483,0.00731305722577483
1993-07-12,0.10658538340952323,0.567633128255916,0.007208702906342271,0.007208702906342271
1993-07-13,0.11740455608405664,0.5662050219213407,0.007772771209210244,0.007772771209210244
1993-07-14,0.09980359637007874,0.5656973001602529,0.006556826827797788,0.006556826827797788
1993-07-15,0.10434820017364654,0.5638762985819811,0.006665376790784176,0.006665376790784176
1993-07-16,0.09869642158031688,0.5635176208194296,0.006268961882173134,0.006268961882173134
1993-07-19,0.10788627662436268,0.5644442603083665,0.006952651294480861,0.006952651294480861
1993-07-20,0.12047902047019937,0.5624572588694374,0.007524789369843493,0.007524789369843493
1993-07-21,0.11594814447714219,0.562885800553914,0.007291491888185971,0.007291491888185971
1993-07-22,0.12095372889567219,0.5636081951328904,0.0076936483896466405,0.0076936483896466405
1993-07-23,0.1093069126316466,0.5650442333040693,0.007109784326960338,0.007109784326960338
1993-07-26,0.10130961376096037,0.5660603532806886,0.006692548875779154,0.006692548875779154
1993-07-27,0.1222202672284895,0.5646040621881167,0.007895925744677571,0.007895925744677571
1993-07-28,0.1302260021105202,0.5647102946973721,0.008426962973832365,0.008426962973832365
1993-07-29,0.14383248425397666,0.5639130014071024,0.00919276576851145,0.00919276576851145
1993-07-30,0.13996639123291477,0.5632131766392708,0.008847720212567531,0.008847720212567531
1993-08-02,0.14339370660972806,0.562352540333505,0.008940961874953853,0.008940961874953853
1993-08-03,0.14819040930586358,0.5640604426145832,0.009493143211369872,0.009493143211369872
1993-08-04,0.1496991406806787,0.5655660021015682,0.009815174172472326,0.009815174172472326
1993-08-05,0.1587172771671616,0.5655872647274398,0.010409832074381066,0.010409832074381066
1993-08-06,0.16582305984587847,0.5647193286978656,0.010731957115851242,0.010731957115851242
1993-08-09,0.1481116211891832,0.5643087696504602,0.009524876129611398,0.009524876129611398
1993-08-10,0.1465836707135823,0.5623934265644732,0.00914585749421882,0.00914585749421882
1993-08-11,0.12883466224682322,0.5633635865829284,0.00816342627615892,0.00816342627615892
1993-08-12,0.12882184474328717,0.5663291572418128,0.008544644396157887,0.008544644396157887
1993-08-13,0.12060583617574411,0.5660538680607626,0.007966481990110554,0.007966481990110554
1993-08-16,0.13005117889858148,0.566038670950202,0.008588407009969275,0.008588407009969275
1993-08-17,0.14122141977617375,0.5667952125881212,0.009432914755945822,0.009432914755945822
1993-08-18,0.13450883414483766,0.5659159212638485,0.008866273720783174,0.008866273720783174
1993-08-19,0.12471881555410796,0.5653796052836673,0.00815406693237408,0.00815406693237408
1993-08-20,0.11722456355922162,0.5639038069273754,0.007491095876834345,0.007491095876834345
1993-08-23,0.11042819928037212,0.5634474024649162,0.00700638240321774,0.00700638240321774
1993-08-24,0.12743793478223975,0.5646503607839949,0.00823890846123901,0.00823890846123901
1993-08-25,0.13480159554236998,0.5656505931847533,0.008849804709607785,0.008849804709607785
1993-08-26,0.13792075853346308,0.5658102927115726,0.009076605490089327,0.009076605490089327
1993-08-27,0.12940316824763315,0.5657386673478209,0.00850679183118525,0.00850679183118525
1993-09-01,0.13399783975689178,0.56532437241092,0.008753324786537986,0.008753324786537986
1993-09-02,0.13881995132573832,0.5672815145135445,0.0093400165698922,0.0093400165698922
1993-09-03,0.14206997597078602,0.5682397083481315,0.009694813725272493,0.009694813725272493
1993-09-08,0.15770597671098086,0.5676203446325541,0.01066413249581007,0.01066413249581007
1993-09-09,0.15808106560623636,0.5664723140928062,0.010508014245103245,0.010508014245103245
1993-09-10,0.13574903153717494,0.5647858668443106,0.008794618681411542,0.008794618681411542
1993-09-13,0.12668625429669422,0.5643664171888867,0.00815434029615841,0.00815434029615841
1993-09-14,0.11566086001487735,0.5652131834065107,0.00754261287710496,0.00754261287710496
1993-09-17,0.1164609669432477,0.5679817614451756,0.007917221672410352,0.007917221672410352
1993-09-20,0.11198948760060362,0.5703908028447112,0.00788302994237432,0.00788302994237432
1993-09-21,0.13498846620860294,0.5690515353878133,0.009321160851349984,0.009321160851349984
1993-09-22,0.13470826607438152,0.5668525192547004,0.009005586951504892,0.009005586951504892
1993-09-27,0.12377085614983235,0.5692209163626295,0.008567532081678594,0.008567532081678594
1993-09-28,0.12713056158710984,0.568459494221403,0.00870329394633646,0.00870329394633646
1993-09-29,0.11873073990311955,0.5670112807557921,0.007956298945990873,0.007956298945990873
1993-09-30,0.10792794942506767,0.5663671476947792,0.007162870159888131,0.007162870159888131
1993-10-01,0.12546840854148822,0.5672468211851588,0.008437351633575908,0.008437351633575908
1993-10-04,0.12894958822530184,0.5678745168727816,0.008752391001736484,0.008752391001736484
1993-10-05,0.13447472943950767,0.5707313624132626,0.009511580823411251,0.009511580823411251
1993-10-06,0.12056338189680654,0.572368389886059,0.008724977827089921,0.008724977827089921
1993-10-07,0.1302308320912312,0.5716746544002392,0.009334249882394582,0.009334249882394582
1993-10-08,0.13554184567839844,0.5741232323550132,0.010046799721047266,0.010046799721047266
1993-10-13,0.13798100889458642,0.5725001803749844,0.010003648033179843,0.010003648033179843
1993-10-14,0.14645896477172532,0.5712112875598901,0.010429531456083153,0.010429531456083153
1993-10-15,0.11552959748516128,0.5709937630725994,0.008201880871734317,0.008201880871734317
1993-10-18,0.08282906324201433,0.5723945706075122,0.0059963744672281,0.0059963744672281
1993-10-19,0.07886590800003618,0.572389715576372,0.005709080648794938,0.005709080648794938
1993-10-20,0.06356685641391951,0.5718560084270443,0.004567660570159317,0.004567660570159317
1993-10-21,0.06320052522032282,0.5726349400777022,0.004590566362257456,0.004590566362257456
1993-10-22,0.06424187699947048,0.5758729956834677,0.004874223656278688,0.004874223656278688
1993-10-25,0.07404985895688265,0.5737176456060908,0.005458781259764487,0.005458781259764487
1993-10-26,0.06945421796493045,0.5745354712501244,0.005176802866324946,0.005176802866324946
1993-10-27,0.05734638309546097,0.5738784959070422,0.0042366645288016876,0.0042366645288016876
1993-10-28,0.05932840775407894,0.5738968634160766,0.004384183244496471,0.004384183244496471
1993-10-29,0.042355303849667236,0.5748465753637851,0.003170149441640138,0.003170149441640138
1993-11-01,0.03018991082283079,0.5760508738140311,0.002295969098443956,0.002295969098443956
1993-11-02,0.04410568376715179,0.5751657587076571,0.003315237183677959,0.003315237183677959
1993-11-05,0.033516341097340696,0.5733989742771824,0.0024600650580689828,0.0024600650580689828
1993-11-08,0.03344395667087008,0.5745548917925162,0.002493410570710318,0.002493410570710318
1993-11-09,0.033000755855556896,0.5751975751412788,0.0024815768181672354,0.0024815768181672354
1993-11-10,0.04350234392108093,0.5724382997371855,0.003151235828225391,0.003151235828225391
1993-11-11,0.0519667292772894,0.5738755695322036,0.003839071722085596,0.003839071722085596
1993-11-12,0.055424327190239486,0.5730275407792118,0.004047502314045592,0.004047502314045592
1993-11-15,0.05488514291127572,0.574838946575004,0.004107546278098424,0.004107546278098424
1993-11-16,0.0324249541959607,0.5770704996862646,0.002499007422186932,0.002499007422186932
1993-11-19,0.01659239293155018,0.5785229266767284,0.0013028832535555823,0.0013028832535555823
1993-11-22,0.017215561027434934,0.574710589182954,0.0012861847074747653,0.0012861847074747653
1993-11-29,0.018883781795556276,0.5738227497796853,0.001394052698387527,0.001394052698387527
1993-11-30,0.03725345024321702,0.5735554832463747,0.0027401955352346044,0.0027401955352346044
1993-12-01,0.049448311088050645,0.5744445477652752,0.003681157156706574,0.003681157156706574
1993-12-02,0.053422656640152166,0.5740203399879148,0.003954363207561698,0.003954363207561698
1993-12-03,0.057700977686780175,0.5760575927912592,0.004388597464558662,0.004388597464558662
1993-12-06,0.05695716724361266,0.5757133758075976,0.0043124194084518345,0.0043124194084518345
1993-12-07,0.05464079965279617,0.5772200822052791,0.004219367040951105,0.004219367040951105
1993-12-08,0.04361277041799294,0.5791964735512242,0.0034539776189041896,0.0034539776189041896
1993-12-09,0.042852740410109114,0.5803318324504743,0.003442439162668553,0.003442439162668553
1993-12-10,0.05707969119448031,0.5801619435516395,0.004575618983476946,0.004575618983476946
1993-12-13,0.05768673414898773,0.5803000235825402,0.004632246112563441,0.004632246112563441
1993-12-14,0.06602084249353574,0.5796150992826451,0.005256255929846722,0.005256255929846722
1993-12-15,0.06855417077333942,0.5817458696120522,0.005604020305399765,0.005604020305399765
1993-12-16,0.07922662241106254,0.5809252575478464,0.006411434823261217,0.006411434823261217
1993-12-17,0.08474527630966228,0.5801837220798106,0.006795191683190718,0.006795191683190718
1993-12-20,0.08048650541017865,0.581964114397195,0.006597005136870336,0.006597005136870336
1993-12-21,0.06919974052902639,0.5800705835091876,0.005540863602843522,0.005540863602843522
1993-12-22,0.05260425224663995,0.580650137955483,0.004242540200736541,0.004242540200736541
1993-12-30,0.044826801785445014,0.5819741725987582,0.00367463998661039,0.00367463998661039
1994-01-05,0.04930187320204199,0.5820487826233124,0.004045158677276454,0.004045158677276454
1994-01-06,0.054846059646556256,0.5818041457142857,0.0044866350551812945,0.0044866350551812945
1994-01-07,0.07107353055383214,0.5816478332950609,0.005802999774350702,0.005802999774350702
1994-01-10,0.07061837080233968,0.582503744628072,0.005826280030726727,0.005826280030726727
