Date,Diff
1989-06-01,0.5067603593703329
1989-06-02,0.5131395389430993
1989-06-05,0.5078273085261049
1989-06-06,0.5034984983895527
1989-06-07,0.5003058642364185
1989-06-08,0.4912760343201119
1989-06-09,0.5006247416705872
1989-06-12,0.5087341337736266
1989-06-13,0.5056939884443481
1989-06-14,0.5038553264799552
1989-06-15,0.49335714158921634
1989-06-16,0.5033602559649253
1989-06-19,0.49774138446076854
1989-06-20,0.4918701211724807
1989-06-21,0.48787870609091244
1989-06-22,0.4877086386788616
1989-06-23,0.49881337876671517
1989-06-26,0.4836829946012686
1989-06-27,0.48271669959398916
1989-06-28,0.4924714032418546
1989-06-29,0.4875562345186998
1989-06-30,0.49327623942494503
1989-07-03,0.4859157299488103
1989-07-04,0.4885102273611738
1989-07-05,0.4835386509346352
1989-07-06,0.49264001166602717
1989-07-07,0.4942637919152336
1989-07-10,0.4927301116236647
1989-07-11,0.5044893349584743
1989-07-12,0.5137248302592978
1989-07-13,0.5079808973465807
1989-07-14,0.5055581683980459
1989-07-17,0.514511177303126
1989-07-18,0.503543914470585
1989-07-19,0.48727788168893127
1989-07-20,0.4973977305180925
1989-07-21,0.49258856608331647
1989-07-24,0.496202624416148
1989-07-25,0.49944472010423996
1989-07-26,0.5014722407357929
1989-07-27,0.5125114413812537
1989-07-28,0.5236046181596798
1989-07-31,0.5278313445589439
1989-08-01,0.5311277649073628
1989-08-02,0.5285604754172267
1989-08-03,0.5329547399340224
1989-08-04,0.523925728198958
1989-08-07,0.5195935163264805
1989-08-08,0.5265389191286313
1989-08-09,0.5301341890097948
1989-08-10,0.5253672957692334
1989-08-11,0.5250952243092957
1989-08-14,0.5100446001584009
1989-08-15,0.5127213915490408
1989-08-16,0.5159412193053627
1989-08-17,0.5121032246792583
1989-08-18,0.5108510666968051
1989-08-21,0.5220980991290571
1989-08-22,0.5174782115904544
1989-08-23,0.5074236861318097
1989-08-24,0.5107670774423123
1989-08-25,0.5180198077881412
1989-08-28,0.5158609002668213
1989-08-29,0.5238365450969733
1989-08-30,0.5190141798541609
1989-08-31,0.5195121073571909
1989-09-01,0.5150221563241567
1989-09-04,0.5146646691478908
1989-09-05,0.5186115827576026
1989-09-06,0.508051846435819
1989-09-07,0.5080367046850952
1989-09-08,0.5006822013227742
1989-09-11,0.4949406116526807
1989-09-12,0.499176182210574
1989-09-13,0.49812369884857033
1989-09-14,0.48538512608616063
1989-09-15,0.48567874898625
1989-09-18,0.4937636433238049
1989-09-19,0.494133552164128
1989-09-20,0.505604385441415
1989-09-21,0.5000587218891032
1989-09-22,0.4989852402904394
1989-09-25,0.4982559042359448
1989-09-26,0.493384914133298
1989-09-27,0.4738862133292797
1989-09-28,0.4779387162059658
1989-09-29,0.482584448804062
1989-10-02,0.49280549330292
1989-10-03,0.48972861468504236
1989-10-04,0.49819573134687023
1989-10-05,0.500539120165971
1989-10-06,0.4902651453154877
1989-10-09,0.5024800669367673
1989-10-10,0.48902196809496795
1989-10-11,0.48551780491265145
1989-10-12,0.4856047885675028
1989-10-13,0.4789270270761209
1989-10-16,0.48665942438119497
1989-10-17,0.4726913627457619
1989-10-18,0.4677749182365159
1989-10-19,0.46198713899213784
1989-10-20,0.4632520540317389
1989-10-23,0.46217872562137585
1989-10-24,0.4628329071585437
1989-10-25,0.47771549235556116
1989-10-26,0.4689788689445098
1989-10-27,0.462096098359996
1989-10-30,0.4685340634837166
1989-10-31,0.4727865421175956
1989-11-01,0.4944219945663244
1989-11-02,0.4906548279445179
1989-11-03,0.4842280785215587
1989-11-06,0.4860506666779038
1989-11-07,0.4735817604433892
1989-11-08,0.4740325884317357
1989-11-09,0.4700073662666822
1989-11-10,0.4658215083007639
1989-11-13,0.46403200042807724
1989-11-14,0.4644829959282866
1989-11-15,0.46630001730560733
1989-11-16,0.465946469540214
1989-11-17,0.46535049513443244
1989-11-20,0.4674283757791185
1989-11-21,0.46915410000701335
1989-11-22,0.47841843239915277
1989-11-23,0.47539166822560563
1989-11-24,0.46899758703474753
1989-11-27,0.46934927050647596
1989-11-28,0.4722136884710782
1989-11-29,0.4700584341828548
1989-11-30,0.47613408518128214
1989-12-01,0.46975020886575436
1989-12-04,0.48048369265623064
1989-12-05,0.4857377723909952
1989-12-06,0.4823111662402745
1989-12-07,0.49354885912019836
1989-12-08,0.4890029726268628
1989-12-11,0.4883455430152185
1989-12-12,0.4774004357167376
1989-12-13,0.47002944973703975
1989-12-14,0.47012106644473695
1989-12-15,0.4705052449954903
1989-12-18,0.47331161923603193
1989-12-19,0.4763630574459282
1989-12-20,0.4930636110484021
1989-12-21,0.49286940457971756
1989-12-22,0.5007784821872754
1989-12-25,0.4945506166305147
1989-12-26,0.4951206425946233
1989-12-27,0.4982259636383608
1989-12-28,0.497363986109222
1989-12-29,0.5026848787509265
1990-01-02,0.48652304467618007
1990-01-03,0.498109727980181
1990-01-04,0.48220360483989466
1990-01-05,0.4766006265319271
1990-01-08,0.4795480046624695
1990-01-09,0.4759186773134946
1990-01-10,0.48794760491668804
1990-01-11,0.48322257561661797
1990-01-12,0.472836498103505
1990-01-15,0.49399158767042733
1990-01-16,0.4937972250661552
1990-01-17,0.4857066993297654
1990-01-18,0.5069732498311063
1990-01-19,0.5016332981976316
1990-01-22,0.5086029291584665
1990-01-23,0.5154870372624009
1990-01-24,0.49811936464942613
1990-01-25,0.47600375942383205
1990-01-26,0.48828759131186766
1990-01-29,0.48209164005592914
1990-01-30,0.46064114721113036
1990-01-31,0.4479275438059049
1990-02-01,0.45368326600445613
1990-02-02,0.4532602026220068
1990-02-05,0.45315060282040304
1990-02-06,0.4590527936803729
1990-02-07,0.46158324575110216
1990-02-08,0.45981977055551515
1990-02-09,0.4629624854096613
1990-02-12,0.4634656590109641
1990-02-13,0.46250412726009543
1990-02-14,0.46165434894532664
1990-02-15,0.4532338523709377
1990-02-16,0.4547780946664395
1990-02-19,0.45944959717685735
1990-02-20,0.4547687350864891
1990-02-21,0.46111887348997027
1990-02-22,0.4578813864719668
1990-02-23,0.47628395819851305
1990-02-26,0.4645656593926467
1990-02-27,0.44862547435111744
1990-02-28,0.4473429022778019
1990-03-01,0.44538993432455415
1990-03-02,0.4509215964896531
1990-03-05,0.45078854676301855
1990-03-06,0.45609880817051823
1990-03-07,0.4542759181104257
1990-03-08,0.45395191989239225
1990-03-09,0.45153138649031355
1990-03-12,0.4558216414998458
1990-03-13,0.45332470655428503
1990-03-14,0.4544500317001368
1990-03-15,0.4558189608049065
1990-03-16,0.4605136918609121
1990-03-19,0.455369222370099
1990-03-20,0.45328291192871845
1990-03-21,0.45734676640878275
1990-03-22,0.46156895960922784
1990-03-23,0.47113765947468944
1990-03-26,0.4698312405206699
1990-03-27,0.4692700166896082
1990-03-28,0.4546684655105071
1990-03-29,0.45285552917078925
1990-03-30,0.4527053812696726
1990-04-02,0.4548514870940264
1990-04-03,0.4486573001186076
1990-04-04,0.4381861395611147
1990-04-05,0.45010664573170456
1990-04-06,0.45246010755309995
1990-04-09,0.4596967466680248
1990-04-10,0.45373343749238654
1990-04-11,0.4514542234448297
1990-04-12,0.4585186221474896
1990-04-13,0.45281896873346306
1990-04-16,0.4484085513410914
1990-04-17,0.4461103475852717
1990-04-18,0.44861023913773007
1990-04-19,0.45140794868830564
1990-04-20,0.45486138807694143
1990-04-23,0.45439805573748365
1990-04-24,0.45512126434843153
1990-04-25,0.4534933373696079
1990-04-26,0.44790477421561703
1990-04-27,0.4445338037848761
1990-04-30,0.44634817501323587
1990-05-01,0.44349368660505684
1990-05-02,0.44301786199937193
1990-05-03,0.4561119380171839
1990-05-04,0.4615106152169138
1990-05-07,0.4564482095814068
1990-05-08,0.4537187533099393
1990-05-09,0.44782751258068837
1990-05-10,0.4532858709708381
1990-05-11,0.4563511281217087
1990-05-14,0.4359541577884293
1990-05-15,0.43468174674742693
1990-05-16,0.437256816861151
1990-05-17,0.4341997236606459
1990-05-18,0.43751908118243554
1990-05-21,0.43599244438307166
1990-05-22,0.4346278304417672
1990-05-23,0.4346713907402314
1990-05-24,0.44017859746111765
1990-05-25,0.439107643927388
1990-05-28,0.45124760338321773
1990-05-29,0.4544122709539614
1990-05-30,0.4419745618751919
1990-05-31,0.44292436963796034
1990-06-01,0.44237406722523837
1990-06-04,0.43938233924666226
1990-06-05,0.4347046035608857
1990-06-06,0.4345117404708915
1990-06-07,0.435010475180003
1990-06-08,0.4418908975237022
1990-06-11,0.44713982907577987
1990-06-12,0.44098261975814873
1990-06-13,0.4375796080715002
1990-06-14,0.45543218522229517
1990-06-15,0.4564124269061825
1990-06-18,0.45903343412674114
1990-06-19,0.4600775652264718
1990-06-20,0.4528132501271059
1990-06-21,0.4490655549408668
1990-06-22,0.44984494400550684
1990-06-25,0.45712760741323377
1990-06-26,0.4613354079852489
1990-06-27,0.45990135508346885
1990-06-28,0.45563902084397423
1990-06-29,0.45812363664802813
1990-07-02,0.4622785160978847
1990-07-03,0.45754735418541376
1990-07-04,0.45480108231092
1990-07-05,0.4584328853886286
1990-07-06,0.4621302486797413
1990-07-09,0.4550834851526602
1990-07-10,0.45717262625176497
1990-07-11,0.45749587643957335
1990-07-12,0.45703972928133685
1990-07-13,0.4505889144974861
1990-07-16,0.45043667498108203
1990-07-17,0.4540805781245949
1990-07-18,0.4577442448002054
1990-07-19,0.4605647689083511
1990-07-20,0.4617112943116878
1990-07-23,0.4638895067019068
1990-07-24,0.45959958712280785
1990-07-25,0.4572193661273029
1990-07-26,0.4547740705327004
1990-07-27,0.46591726214569557
1990-07-30,0.46647816639354445
1990-07-31,0.4500944037237093
1990-08-01,0.4480320809940211
1990-08-02,0.44453383511514316
1990-08-03,0.44676904126749595
1990-08-06,0.4502681425379729
1990-08-07,0.4522197859321448
1990-08-08,0.45465287358730955
1990-08-09,0.4489299555782385
1990-08-10,0.4530525908363655
1990-08-13,0.4484556513323027
1990-08-14,0.4585052472515378
1990-08-15,0.4415046271489091
1990-08-16,0.4457730232906645
1990-08-17,0.4449024113606289
1990-08-20,0.44789935342615594
1990-08-21,0.46066495180045886
1990-08-22,0.465972229656084
1990-08-23,0.45819075018764527
1990-08-24,0.4703847434047021
1990-08-27,0.4786239021844013
1990-08-28,0.4838917119050592
1990-08-29,0.48056885508229114
1990-08-30,0.4900881883824546
1990-08-31,0.4739793060392496
1990-09-03,0.48495094466111993
1990-09-04,0.49575447623837055
1990-09-05,0.5000688846272233
1990-09-06,0.48670325995480834
1990-09-07,0.47175106419590135
1990-09-10,0.4754628714674905
1990-09-11,0.4675115126070584
1990-09-12,0.4730583452709631
1990-09-13,0.4749829604608391
1990-09-14,0.4749001675749301
1990-09-17,0.4780403143989223
1990-09-18,0.48019687459954224
1990-09-19,0.483516045779106
1990-09-20,0.480800463927426
1990-09-21,0.4777681550310927
1990-09-24,0.47654889232021824
1990-09-25,0.47433307971018507
1990-09-26,0.48868154507671424
1990-09-27,0.4906192994849841
1990-09-28,0.49556553960390737
1990-10-01,0.5064315329315932
1990-10-02,0.5220515631350348
1990-10-03,0.5214094258176635
1990-10-04,0.5438831680986764
1990-10-05,0.5295219336221347
1990-10-08,0.5358609961111488
1990-10-09,0.5449445214138173
1990-10-10,0.5366892742629277
1990-10-11,0.5331217269409593
1990-10-12,0.5386056682856779
1990-10-15,0.5401263702258037
1990-10-16,0.5542768033532297
1990-10-17,0.5543629303224804
1990-10-18,0.5506521444251977
1990-10-19,0.555605122973688
1990-10-22,0.5578165382562525
1990-10-23,0.5656136672646077
1990-10-24,0.5630114614139646
1990-10-25,0.5613299896829923
1990-10-26,0.5622941566904303
1990-10-29,0.5671287789939292
1990-10-30,0.5675776038882069
1990-10-31,0.559713842841682
1990-11-01,0.5600768643936281
1990-11-02,0.5613352705453918
1990-11-05,0.5666484524408828
1990-11-06,0.5635876822428619
1990-11-07,0.558669617221153
1990-11-08,0.5613101814770531
1990-11-09,0.5577481622488475
1990-11-12,0.5554803952145839
1990-11-13,0.5550265527673791
1990-11-14,0.5578992740937131
1990-11-15,0.5587102821998764
1990-11-16,0.5623066758467401
1990-11-19,0.5615260279635438
1990-11-20,0.5588146689607137
1990-11-21,0.5641787920284895
1990-11-22,0.5685804670488571
1990-11-23,0.5692788331701181
1990-11-26,0.569434834309513
1990-11-27,0.5645977829634389
1990-11-28,0.565893185466341
1990-11-29,0.5688034844895277
1990-11-30,0.5723205191604753
1990-12-03,0.5732605739055756
1990-12-04,0.5733541150967848
1990-12-05,0.5729274583591919
1990-12-06,0.5753003611794353
1990-12-07,0.5760479377603791
1990-12-10,0.5782229040146019
1990-12-11,0.5759377494367208
1990-12-12,0.5763319744376393
1990-12-13,0.5737437982132579
1990-12-14,0.5754594170356074
1990-12-17,0.5750161714516175
1990-12-18,0.5734505891841412
1990-12-19,0.5724723592860106
1990-12-20,0.5724466944799684
1990-12-21,0.5764981013445952
1990-12-24,0.5726913652535396
1990-12-25,0.5721125264117193
1990-12-26,0.5699314366284138
1990-12-27,0.5720944897516583
1990-12-28,0.5712130381635923
1990-12-31,0.5707500982780093
1991-01-02,0.5745104675772357
1991-01-03,0.5756388368174388
1991-01-04,0.5770005690594205
1991-01-07,0.5815628994951552
1991-01-08,0.517004211933593
1991-01-09,0.5185732832417903
1991-01-10,0.5817549980475054
1991-01-11,0.5154381297212253
1991-01-14,0.5185841361272897
1991-01-15,0.5199173324230061
1991-01-16,0.5141492706216843
1991-01-17,0.519321665009666
1991-01-18,0.5188502147400156
1991-01-21,0.5153617409593941
1991-01-22,0.5235270106085543
1991-01-23,0.5247783922794745
1991-01-24,0.5243104688340405
1991-01-25,0.524814635991029
1991-01-28,0.5248020526662744
1991-01-29,0.4926916153921255
1991-01-30,0.49409120859069083
1991-01-31,0.49471879700051863
1991-02-01,0.4942441727161524
1991-02-04,0.4996838979636905
1991-02-05,0.501130271157319
1991-02-06,0.5037598589090291
1991-02-07,0.49917358876069834
1991-02-08,0.49778555703214844
1991-02-11,0.49476252609790583
1991-02-12,0.49312938975677356
1991-02-13,0.49267449586262063
1991-02-14,0.49447908399230334
1991-02-15,0.5040638531275973
1991-02-18,0.5029251793611715
1991-02-19,0.5024242653451739
1991-02-20,0.5021983733528956
1991-02-21,0.5039337298592736
1991-02-22,0.5042115558111968
1991-02-25,0.5079058669051368
1991-02-26,0.506558440195382
1991-02-27,0.5089467040745629
1991-02-28,0.5047223516134542
1991-03-01,0.5089493350371407
1991-03-04,0.505527924941204
1991-03-05,0.5100430778259032
1991-03-06,0.5093342794463673
1991-03-07,0.5139713660924607
1991-03-08,0.5188542710663969
1991-03-11,0.5186127125291097
1991-03-12,0.5132709615702612
1991-03-13,0.5136512065073277
1991-03-14,0.5159871411691691
1991-03-15,0.5148041316356426
1991-03-18,0.5132023375770579
1991-03-19,0.5128485858799369
1991-03-20,0.5146976488498861
1991-03-21,0.5151732872864144
1991-03-22,0.519842938973444
1991-03-25,0.5226903314388768
1991-03-26,0.5203160513296925
1991-03-27,0.5176880983618413
1991-03-28,0.5219381649167729
1991-03-29,0.5300125780825806
1991-04-01,0.5292738461761086
1991-04-02,0.5312286913941419
1991-04-03,0.5289134810285641
1991-04-04,0.5322615390559906
1991-04-05,0.5337219479223947
1991-04-08,0.5380663061748752
1991-04-09,0.531049388838864
1991-04-10,0.5325546165058996
1991-04-11,0.5308222393936562
1991-04-12,0.5284718875116969
1991-04-15,0.5296868931800833
1991-04-16,0.5293313989459364
1991-04-17,0.531637691240472
1991-04-18,0.5335258756825225
1991-04-19,0.5326004548456691
1991-04-22,0.5301024939791623
1991-04-23,0.5316259396394492
1991-04-24,0.5316873166833853
1991-04-25,0.5289516108069774
1991-04-26,0.5257621170714073
1991-04-29,0.5258172920964495
1991-04-30,0.5274537804486542
1991-05-01,0.5283980020482185
1991-05-02,0.5267516772384255
1991-05-03,0.530003355713409
1991-05-06,0.530075313612238
1991-05-07,0.5296744102985579
1991-05-08,0.5308561349716417
1991-05-09,0.5297087958393023
1991-05-10,0.5282877902357889
1991-05-13,0.567149938000683
1991-05-14,0.5655689134032131
1991-05-15,0.5658248464267027
1991-05-16,0.5621367483421804
1991-05-17,0.5634616573045325
1991-05-20,0.5633579157404958
1991-05-21,0.5622181083897911
1991-05-22,0.5617292680160989
1991-05-23,0.561749721525188
1991-05-24,0.5661435282840696
1991-05-27,0.5653306866408587
1991-05-28,0.5645232967868163
1991-05-29,0.5622777541122841
1991-05-30,0.564734116022555
1991-05-31,0.5625457322106417
1991-06-03,0.5659733216239262
1991-06-04,0.5652072208652671
1991-06-05,0.5640778536687021
1991-06-06,0.5656857518030669
1991-06-07,0.5654554569086317
1991-06-10,0.5690707673722988
1991-06-11,0.5698211217614247
1991-06-12,0.5688351663583435
1991-06-13,0.5682495637979628
1991-06-14,0.5714306711461609
1991-06-17,0.5748042954060771
1991-06-18,0.5692087450326673
1991-06-19,0.5687783455534705
1991-06-20,0.5710211733604373
1991-06-21,0.5701907505190831
1991-06-24,0.5723759707856816
1991-06-25,0.572632737693004
1991-06-26,0.5792096351408721
1991-06-27,0.5790473274905864
1991-06-28,0.542858552952979
1991-07-01,0.543530817019686
1991-07-02,0.5823134123810104
1991-07-03,0.5783379271010561
1991-07-04,0.5755266509272198
1991-07-05,0.5730320409987946
1991-07-08,0.57295798757286
1991-07-09,0.5784470845514426
1991-07-10,0.5696659835338496
1991-07-11,0.5346516285218562
1991-07-12,0.5328095756684743
1991-07-15,0.5346801827354397
1991-07-16,0.534070529976236
1991-07-17,0.5361671106200193
1991-07-18,0.5366233384543401
1991-07-19,0.5328505781313112
1991-07-22,0.5632224218886945
1991-07-23,0.5609288505205313
1991-07-24,0.5587438201443791
1991-07-25,0.556882985624164
1991-07-26,0.5565210565031325
1991-07-29,0.5562028271373474
1991-07-30,0.5608509425133368
1991-07-31,0.5656609371660083
1991-08-01,0.5652233713451079
1991-08-02,0.5203605906634895
1991-08-05,0.5225016071024512
1991-08-06,0.520765257946846
1991-08-07,0.5298055719504257
1991-08-08,0.5624117602928558
1991-08-09,0.5537901216097625
1991-08-12,0.548069874763028
1991-08-13,0.51553640547746
1991-08-14,0.5439173680523138
1991-08-15,0.5402178501504593
1991-08-16,0.5407346492264362
1991-08-19,0.5050633219719516
1991-08-20,0.5054021496879954
1991-08-21,0.5124805568837517
1991-08-22,0.5090634580821084
1991-08-23,0.5081790801171535
1991-08-26,0.5076232285831475
1991-08-27,0.5075715499483074
1991-08-28,0.5105331625608175
1991-08-29,0.5090181601826966
1991-08-30,0.5121133627056418
1991-09-02,0.5073413259625819
1991-09-03,0.5055332754670734
1991-09-04,0.5063226433345882
1991-09-05,0.505598127040178
1991-09-06,0.5022031128739662
1991-09-09,0.4989782147047106
1991-09-10,0.5009883803887994
1991-09-11,0.5015694866210035
1991-09-12,0.4985527352721209
1991-09-13,0.49772354281660075
1991-09-16,0.49229935901310473
1991-09-17,0.49341691575555163
1991-09-18,0.5286500609280387
1991-09-19,0.5274055070484932
1991-09-20,0.5226719530933097
1991-09-23,0.5221993961834317
1991-09-24,0.5230632997693947
1991-09-25,0.5223390725937279
1991-09-26,0.5212290803448607
1991-09-27,0.5194752817410975
1991-09-30,0.5217617810990381
1991-10-01,0.521897193926291
1991-10-02,0.5223479644234219
1991-10-03,0.5201568239512901
1991-10-04,0.5177417656382681
1991-10-07,0.5169647243320041
1991-10-08,0.5188102078814536
1991-10-09,0.579234298818421
1991-10-10,0.5756621558861429
1991-10-11,0.5755778180801483
1991-10-14,0.5812565732314916
1991-10-15,0.5820095321087447
1991-10-16,0.5854452421046706
1991-10-17,0.5842293083591055
1991-10-18,0.5834597400015314
1991-10-21,0.5815490214552897
1991-10-22,0.5803226227298207
1991-10-23,0.5767125545618798
1991-10-24,0.5759909810495201
1991-10-25,0.5766657575767535
1991-10-28,0.5812918293706228
1991-10-29,0.5869807751350584
1991-10-30,0.585285030069021
1991-10-31,0.5823695231361191
1991-11-01,0.5773767716331637
1991-11-04,0.5808498553373259
1991-11-05,0.5813039003241807
1991-11-06,0.5824260357107552
1991-11-07,0.5825237837653715
1991-11-08,0.5822060551835326
1991-11-11,0.5835766902669288
1991-11-12,0.5821837951607759
1991-11-13,0.5828407615402369
1991-11-14,0.5849314112539737
1991-11-15,0.5837880090952732
1991-11-18,0.5841778969259581
1991-11-19,0.5878911992366487
1991-11-20,0.5912201877928154
1991-11-21,0.5879277230432438
1991-11-22,0.5878763449816511
1991-11-25,0.5864595805680655
1991-11-26,0.5889848958712267
1991-11-27,0.5924627502279626
1991-11-28,0.5921977434097606
1991-11-29,0.5911148902768854
1991-12-02,0.5881834634933877
1991-12-03,0.5881785884878015
1991-12-04,0.5882140087626652
1991-12-05,0.5871370279318958
1991-12-06,0.5847733941747439
1991-12-09,0.5842508143676859
1991-12-10,0.5863464679310838
1991-12-11,0.5876721574118626
1991-12-12,0.5879240990641592
1991-12-13,0.5896012787479313
1991-12-16,0.5889793001763912
1991-12-17,0.5868801124816105
1991-12-18,0.5891855974734568
1991-12-19,0.5893854351270235
1991-12-20,0.593647575500208
1991-12-23,0.5975406747584984
1991-12-24,0.5389230839569776
1991-12-25,0.5371117051431487
1991-12-26,0.5376929824862685
1991-12-27,0.5364392690565195
1991-12-30,0.5357416190172931
1991-12-31,0.535235145381946
1992-01-02,0.5331850299411428
1992-01-03,0.5949284752620109
1992-01-06,0.5885302793247104
1992-01-07,0.527905443875419
1992-01-08,0.545553371053928
1992-01-09,0.5677843083803604
1992-01-10,0.5723247299810392
1992-01-13,0.5616635880836988
1992-01-14,0.5606795305739071
1992-01-15,0.5555558981915542
1992-01-16,0.5574279813393017
1992-01-17,0.6171790186662344
1992-01-20,0.610814894713578
1992-01-21,0.6085999004677316
1992-01-22,0.5958640010298665
1992-01-23,0.5866650200350855
1992-01-24,0.5940073362467607
1992-01-27,0.5914929306941866
1992-01-28,0.5965401632206556
1992-01-29,0.5997876383954995
1992-01-30,0.6080855655310189
1992-01-31,0.6189965303189052
1992-02-03,0.6188084926766658
1992-02-04,0.6191531984375387
1992-02-05,0.6112382826367552
1992-02-06,0.6201012103056822
1992-02-07,0.6235470103789724
1992-02-10,0.628902078317096
1992-02-11,0.6227054188353144
1992-02-12,0.6186173527247115
1992-02-13,0.6155142162639604
1992-02-14,0.6163625088891921
