Date,alpha_width
1989-03-17,0.44138462037467097
1989-03-20,0.44162863028008914
1989-03-21,0.4717504636981795
1989-03-22,0.3576061125468639
1989-03-23,0.34580528146306744
1989-03-28,0.3699477591889826
1989-03-29,0.37435655805329393
1989-03-30,0.34312830484843904
1989-03-31,0.2946369139181382
1989-04-03,0.23022447960463888
1989-04-04,0.3281019762331945
1989-04-05,0.29512856580922886
1989-04-06,0.33765044817562817
1989-04-07,0.3463849407550166
1989-04-10,0.3708075844454841
1989-04-11,0.41132774905924574
1989-04-12,0.4546154388552661
1989-04-13,0.4662548429306228
1989-04-14,0.37879738995056655
1989-04-17,0.25636110886043495
1989-04-18,0.24684254555519036
1989-04-19,0.1810931544399983
1989-04-20,0.2600431908909746
1989-04-21,0.22935564589011603
1989-04-24,0.23625896623606746
1989-04-25,0.11399725156375151
1989-04-26,0.11002414319040454
1989-04-27,0.15058697678483846
1989-04-28,0.1819130575981962
1989-05-01,0.19578718792355376
1989-05-02,0.19676416016375775
1989-05-03,0.1401570387601252
1989-05-04,0.16795487852434876
1989-05-05,0.18266210640136338
1989-05-08,0.20421128527551424
1989-05-09,0.22037314353655368
1989-05-10,0.23698796344771234
1989-05-11,0.36669638944080596
1989-05-12,0.33319538768115775
1989-05-15,0.3658409080857168
1989-05-16,0.2743946745101771
1989-05-17,0.1981318869629609
1989-05-18,0.2328023121025118
1989-05-19,0.23043443553800858
1989-05-22,0.2324450319428859
1989-05-23,0.25665823404263666
1989-05-24,0.250095666272498
1989-05-25,0.3304146920941857
1989-05-26,0.24133482860220656
1989-05-31,0.2796341416034869
1989-06-01,0.1894511135772894
1989-06-02,0.14378579832046468
1989-06-05,0.18996132497131235
1989-06-06,0.09748961812535661
1989-06-07,0.03730298124519704
1989-06-08,0.06807242021315307
1989-06-09,0.11085752359526246
1989-06-12,0.2709062066634065
1989-06-13,0.17916792833005513
1989-06-14,0.31362246085395995
1989-06-15,0.2588810623480491
1989-06-16,0.2021284546483577
1989-06-19,0.28882083644947176
1989-06-20,0.22709928153407377
1989-06-21,0.1772016200250186
1989-06-22,0.1678710839768791
1989-06-23,0.21413688723624835
1989-06-26,0.3160849546000821
1989-06-27,0.23707730002454985
1989-06-28,0.3468490766402983
1989-06-29,0.27870713270374203
1989-06-30,0.19860200260361438
1989-07-03,0.2176461358176156
1989-07-06,0.2219277782662865
1989-07-07,0.1751696817976356
1989-07-10,0.14050638368023227
1989-07-11,0.14502464882147592
1989-07-12,0.27544000506525723
1989-07-13,0.2538334210025255
1989-07-14,0.372032837799567
1989-07-17,0.32708474510098906
1989-07-18,0.25071918892386513
1989-07-19,0.26564354614145635
1989-07-20,0.2773162280047621
1989-07-21,0.30491667074983164
1989-07-24,0.3127880650212336
1989-07-25,0.2652769632939771
1989-07-26,0.3350971539829115
1989-07-27,0.21448884874152574
1989-07-28,0.31143452292015894
1989-07-31,0.2568666905808912
1989-08-01,0.1986397281493364
1989-08-02,0.2945462953288098
1989-08-03,0.3010453227654586
1989-08-04,0.31619806842704046
1989-08-07,0.29108398030778737
1989-08-08,0.20980186174355264
1989-08-09,0.2755468591957415
1989-08-10,0.15458718421776352
1989-08-11,0.23739582697827144
1989-08-14,0.1753169530602272
1989-08-15,0.15447301345846576
1989-08-16,0.19461295406627777
1989-08-17,0.2087038018966645
1989-08-18,0.18142208698204332
1989-08-21,0.10322764374892612
1989-08-22,0.07419116222324473
1989-08-23,0.15158601581954878
1989-08-24,0.07943545149515518
1989-08-25,0.15681257212797473
1989-08-28,0.10396537226409786
1989-08-29,0.12246175756154676
1989-08-30,0.20485798669192112
1989-08-31,0.21018001448193946
1989-09-01,0.252048729671972
1989-09-06,0.2908449046057018
1989-09-07,0.2523956211515812
1989-09-08,0.36657208714443845
1989-09-11,0.256179385570237
1989-09-12,0.32377576345369397
1989-09-13,0.2491309617453168
1989-09-14,0.16830684483195757
1989-09-15,0.2565285227781411
1989-09-18,0.20688772483412476
1989-09-19,0.19559237581606403
1989-09-20,0.26266325993639184
1989-09-21,0.2659566745532018
1989-09-22,0.3371065639486348
1989-09-25,0.2323029338843594
1989-09-26,0.30377779959190176
1989-09-27,0.23109615225103664
1989-09-28,0.17742050476130933
1989-09-29,0.23719167313115186
1989-10-02,0.2268974255752534
1989-10-03,0.21169182820690668
1989-10-04,0.2037009696372052
1989-10-05,0.2161799199236758
1989-10-06,0.2924949051050967
1989-10-09,0.18931735284344509
1989-10-10,0.29713372716375464
1989-10-11,0.21630855479555144
1989-10-12,0.16279072764291103
1989-10-13,0.1846035988836192
1989-10-16,0.5015341899213852
1989-10-17,0.47667475875657894
1989-10-18,0.5125927457238495
1989-10-19,0.43588157262184923
1989-10-20,0.5403490736872572
1989-10-23,0.49203999030111234
1989-10-24,0.5937660719677531
1989-10-25,0.5558694634474888
1989-10-26,0.43916769706402725
1989-10-27,0.4222667168031564
1989-10-30,0.5234334225280155
1989-10-31,0.4972640509983206
1989-11-01,0.509420198656215
1989-11-02,0.4077293165638518
1989-11-03,0.6096754687041717
1989-11-06,0.606936087837056
1989-11-07,0.7240136233351322
1989-11-08,0.6352380418074905
1989-11-09,0.49839583287744116
1989-11-10,0.45710798348164294
1989-11-13,0.4663099856645623
1989-11-14,0.47116164739626964
1989-11-15,0.5268609616758644
1989-11-16,0.45944336306557054
1989-11-17,0.5444866154435652
1989-11-20,0.4746785421169808
1989-11-21,0.6033593578085377
1989-11-22,0.5280500328188893
1989-11-27,0.5496711488126169
1989-11-28,0.5120286083469454
1989-11-29,0.5139228017069633
1989-11-30,0.4558660342184435
1989-12-01,0.5355106433865116
1989-12-04,0.4889198105256871
1989-12-05,0.5523007998652529
1989-12-06,0.4688580109863887
1989-12-07,0.5450264365483535
1989-12-08,0.5708265106781687
1989-12-11,0.5536194207666836
1989-12-12,0.5443691695983841
1989-12-13,0.5442665338801798
1989-12-14,0.4142278438590874
1989-12-15,0.5237011601080872
1989-12-18,0.5190427916554146
1989-12-19,0.6703719663838723
1989-12-20,0.5993392075248498
1989-12-21,0.6465811626457607
1989-12-22,0.5777448551111326
1989-12-27,0.5704051924052591
1989-12-28,0.5859097054096294
1989-12-29,0.5767579321089751
1990-01-02,0.5099053865583241
1990-01-03,0.5609352766187001
1990-01-04,0.5238567993916199
1990-01-05,0.667929882304847
1990-01-08,0.5727615834949213
1990-01-09,0.7045387669110397
1990-01-10,0.6235768665103083
1990-01-11,0.5736905236893486
1990-01-12,0.6449443084095807
1990-01-15,0.6378950115611961
1990-01-16,0.5383351084452865
1990-01-17,0.5339757127046225
1990-01-18,0.4487826368002259
1990-01-19,0.519064214994073
1990-01-22,0.4984833212139934
1990-01-23,0.6121742541325284
1990-01-24,0.5117178276520673
1990-01-25,0.4295016080850975
1990-01-26,0.3638393222528795
1990-01-29,0.5337414787304768
1990-01-30,0.4818065263392737
1990-01-31,0.4883617301395726
1990-02-01,0.45457094821760435
1990-02-02,0.5385761205103758
1990-02-05,0.4096333482015173
1990-02-06,0.5454222022485493
1990-02-07,0.486917685821211
1990-02-08,0.40484892471706324
1990-02-09,0.34065603119780485
1990-02-12,0.3968001572489621
1990-02-13,0.44472784979711966
1990-02-14,0.5359434081348065
1990-02-15,0.47432203977579146
1990-02-16,0.671363102518185
1990-02-21,0.5570035345636515
1990-02-22,0.6357546927236584
1990-02-23,0.5776106859200483
1990-02-26,0.5185743914571477
1990-02-27,0.3977764022233856
1990-02-28,0.36692858292606134
1990-03-01,0.3121151471292607
1990-03-02,0.4119856902827137
1990-03-05,0.441583283778352
1990-03-06,0.5614839936053784
1990-03-07,0.48420462451922575
1990-03-08,0.5406100433271837
1990-03-09,0.3834545691169531
1990-03-12,0.44279246553146745
1990-03-13,0.4074098749838466
1990-03-14,0.4333685394596225
1990-03-15,0.37567670614238313
1990-03-16,0.44294743788039836
1990-03-19,0.4581556482932876
1990-03-20,0.5959724610436323
1990-03-21,0.509584828747649
1990-03-22,0.564100271904667
1990-03-23,0.4476277972821223
1990-03-26,0.3638967697791231
1990-03-27,0.3323641430959503
1990-03-28,0.38167248075089555
1990-03-29,0.2891482139955026
1990-03-30,0.4349433070791091
1990-04-02,0.39869537811460454
1990-04-03,0.5675193400449576
1990-04-04,0.49462284183507776
1990-04-05,0.5412722900575226
1990-04-06,0.43019730681943535
1990-04-09,0.35582257599260325
1990-04-10,0.2851969305269848
1990-04-11,0.3286325799337133
1990-04-12,0.27053188091277747
1990-04-17,0.3028334365878962
1990-04-18,0.24008398652030127
1990-04-19,0.34612138926953184
1990-04-20,0.3097927165561325
1990-04-23,0.5340299988719956
1990-04-24,0.4671776447304312
1990-04-25,0.4295958678225502
1990-04-26,0.36822491053790607
1990-04-27,0.365031263668925
1990-04-30,0.3647501209789543
1990-05-01,0.4564022953104869
1990-05-02,0.42811709249419216
1990-05-03,0.5361668756273743
1990-05-04,0.45455169426050546
1990-05-07,0.6193346036076339
1990-05-08,0.4879848545905028
1990-05-09,0.43421012661470515
1990-05-10,0.3335094710768485
1990-05-11,0.495579358472503
1990-05-14,0.3707644635498917
1990-05-15,0.5435530808204239
1990-05-16,0.40946913763653425
1990-05-17,0.3468684657681518
1990-05-18,0.2865219534053982
1990-05-21,0.25085141067080663
1990-05-22,0.2803987965808705
1990-05-23,0.2743528703046403
1990-05-24,0.2417261872403369
1990-05-25,0.38041664637741235
1990-05-30,0.2767979792017847
1990-05-31,0.3754651330061032
1990-06-01,0.24950809809141772
1990-06-04,0.33820864130842443
1990-06-05,0.3212100280052126
1990-06-06,0.29730403809030737
1990-06-07,0.2885861783041541
1990-06-08,0.27226004474823196
1990-06-11,0.22644202264625424
1990-06-12,0.40277984123808697
1990-06-13,0.3152629712982722
1990-06-14,0.4263186676775792
1990-06-15,0.2657671780368709
1990-06-18,0.3082613852643208
1990-06-19,0.3388348809351207
1990-06-20,0.29558183292382
1990-06-21,0.2656813978826911
1990-06-22,0.3315002485287377
1990-06-25,0.30042497372375365
1990-06-26,0.4287176234720764
1990-06-27,0.30341348080830954
1990-06-28,0.43180424204234846
1990-06-29,0.26879070166832597
1990-07-02,0.22667373391298917
1990-07-03,0.3037017018000894
1990-07-06,0.3094664944135386
1990-07-09,0.2620095198035597
1990-07-10,0.19801357331625802
1990-07-11,0.16159761291796082
1990-07-12,0.3089442357624299
1990-07-13,0.20025021864339587
1990-07-16,0.4872438042858587
1990-07-17,0.4073606331165993
1990-07-18,0.39679758176899416
1990-07-19,0.3786939175923685
1990-07-20,0.41995849141812425
1990-07-23,0.4028257553043142
1990-07-24,0.3218462354902467
1990-07-25,0.27959698558647306
1990-07-26,0.3814390406115824
1990-07-27,0.24515292034886738
1990-07-30,0.4062738559995833
1990-07-31,0.26843772476742433
1990-08-01,0.22709089899220514
1990-08-02,0.1731956354272346
1990-08-03,0.23197832786131833
1990-08-06,0.30995194864107356
1990-08-07,0.32606969659348817
1990-08-08,0.24989398466167456
1990-08-09,0.36226304868708725
1990-08-10,0.19040034898825664
1990-08-13,0.30038984990488204
1990-08-14,0.23483776226237585
1990-08-15,0.25757636003509465
1990-08-16,0.2963989188602838
1990-08-17,0.2864674064640056
1990-08-20,0.2816181746251232
1990-08-21,0.3058550720440323
1990-08-22,0.2523878618538986
1990-08-23,0.39880928033320284
1990-08-24,0.2487836039534912
1990-08-27,0.30320882422606665
1990-08-28,0.22422950832315647
1990-08-29,0.29802206052836433
1990-08-30,0.37585564271472083
1990-08-31,0.3622636809577995
1990-09-05,0.34863172658822794
1990-09-06,0.29120917711937455
1990-09-07,0.24925147681435744
1990-09-10,0.34914211613626644
1990-09-11,0.22361781460116825
1990-09-12,0.29334345254181304
1990-09-13,0.21968921676854225
1990-09-14,0.33257124556383344
1990-09-17,0.42887755930835114
1990-09-18,0.46090279347912233
1990-09-19,0.44159689863136276
1990-09-20,0.41179773047890333
1990-09-21,0.34310618708939744
1990-09-24,0.4596464691741473
1990-09-25,0.3615560285082846
1990-09-26,0.48822337480707567
1990-09-27,0.36040468275746385
1990-09-28,0.3601582212887027
1990-10-01,0.3915766911296661
1990-10-02,0.43240630182555106
1990-10-03,0.45180067380631517
1990-10-04,0.4661717291830869
1990-10-05,0.4310783973333372
1990-10-08,0.5098013510145996
1990-10-09,0.35847115246153116
1990-10-10,0.47127592380299044
1990-10-11,0.33238943948222754
1990-10-12,0.3334486201830025
1990-10-15,0.30747871931140125
1990-10-16,0.3234308326126005
1990-10-17,0.367834535662765
1990-10-18,0.41070588927196505
1990-10-19,0.4096030201140737
1990-10-22,0.49827238792688444
1990-10-23,0.30063104378409555
1990-10-24,0.3631864490694299
1990-10-25,0.2575678853316381
1990-10-26,0.2878423101773038
1990-10-29,0.300115565176152
1990-10-30,0.32964825331528314
1990-10-31,0.3454118326803739
1990-11-01,0.3518158413009451
1990-11-02,0.3337950694690974
1990-11-05,0.3933748426531376
1990-11-06,0.25164111595943317
1990-11-07,0.3243424636522749
1990-11-08,0.19706156914788342
1990-11-09,0.2192721638226387
1990-11-12,0.26590763619374536
1990-11-13,0.3181257795280752
1990-11-14,0.30463071296790734
1990-11-15,0.2700060181956896
1990-11-16,0.2698127495105773
1990-11-19,0.37722711636851836
1990-11-20,0.28344493336460275
1990-11-21,0.3861221708698994
1990-11-26,0.2937673026598844
1990-11-27,0.2500484646504615
1990-11-28,0.23402502007726445
1990-11-29,0.25145151806229626
1990-11-30,0.2519597848576949
1990-12-03,0.25975828757148745
1990-12-04,0.2816244387700906
1990-12-05,0.44984988554075445
1990-12-06,0.36462588225004056
1990-12-07,0.5047985645449997
1990-12-10,0.3615881231484106
1990-12-11,0.3437175788027491
1990-12-12,0.29622377080229123
1990-12-13,0.31344410679308843
1990-12-14,0.3115654765603695
1990-12-17,0.3261121528580764
1990-12-18,0.31665559704940094
1990-12-19,0.4331547370053159
1990-12-20,0.3118462603997729
1990-12-21,0.44546024706140175
1990-12-24,0.31047752761565794
1990-12-27,0.33061776138966636
1990-12-28,0.3167086106389918
1990-12-31,0.3272423444284138
1991-01-02,0.31640232814724367
1991-01-03,0.36657597226349736
1991-01-04,0.3723967857043413
1991-01-07,0.49055139507578804
1991-01-08,0.37523472644958744
1991-01-09,0.5400691149842083
1991-01-10,0.4189022011734269
1991-01-11,0.390333320109189
1991-01-14,0.39714286110240105
1991-01-15,0.3933575723301703
1991-01-16,0.33845944045406284
1991-01-17,0.35523910789712954
1991-01-18,0.3564647187002503
1991-01-21,0.4456369904771056
1991-01-22,0.28338212695848974
1991-01-23,0.3689925841579873
1991-01-24,0.2975879014206324
1991-01-25,0.3019333685285157
1991-01-28,0.2884457882553302
1991-01-29,0.28133325345831084
1991-01-30,0.1961817033899309
1991-01-31,0.13147756319984594
1991-02-01,0.13018441954631355
1991-02-04,0.1926987966141942
1991-02-05,0.18714724226848656
1991-02-06,0.23974169351082564
1991-02-07,0.20335282775140562
1991-02-08,0.23952198205669673
1991-02-11,0.24588232642540397
1991-02-12,0.2459309373827101
1991-02-13,0.2387259768311507
1991-02-14,0.2003862952806168
1991-02-15,0.14981458021450056
1991-02-20,0.313641857395063
1991-02-21,0.2356929964461858
1991-02-22,0.35602189234316084
1991-02-25,0.18672218962788367
1991-02-26,0.16302772477459526
1991-02-27,0.19439068700270212
1991-02-28,0.26728159632976944
1991-03-01,0.2919518884928243
1991-03-04,0.3087948622256653
1991-03-05,0.24534091069061192
1991-03-06,0.30622167760751084
1991-03-07,0.17805014478003622
1991-03-08,0.37103984632971665
1991-03-11,0.2610301876716852
1991-03-12,0.2771418647803263
1991-03-13,0.32156939430995646
1991-03-14,0.34980185759908844
1991-03-15,0.37423816063777915
1991-03-18,0.39854734551189663
1991-03-19,0.42580817361027234
1991-03-20,0.5527350932165422
1991-03-21,0.39913193110579614
1991-03-22,0.5699818472137732
1991-03-25,0.47278674440278134
1991-03-26,0.45351187358739997
1991-03-27,0.4375936259904871
1991-03-28,0.4756271518742774
1991-04-02,0.48090406887153225
1991-04-03,0.4868158211282756
1991-04-04,0.50064104907913
1991-04-05,0.5992004324465174
1991-04-08,0.4327850220263936
1991-04-09,0.5156428477931647
1991-04-10,0.37614895292156714
1991-04-11,0.4104312208983725
1991-04-12,0.40973654354559397
1991-04-15,0.3932635765890615
1991-04-16,0.35442012398857736
1991-04-17,0.34812897332659265
1991-04-18,0.33384497871485586
1991-04-19,0.47656410925482096
1991-04-22,0.2721801401666677
1991-04-23,0.3566710236991586
1991-04-24,0.1220307785705077
1991-04-25,0.10117997834036219
1991-04-26,0.1343738967399717
1991-04-29,0.18799047951415515
1991-04-30,0.20672014321772636
1991-05-01,0.27597762789921987
1991-05-02,0.31760481202425517
1991-05-03,0.4766972558985567
1991-05-06,0.3345185016855057
1991-05-07,0.46460836309151343
1991-05-08,0.24595095621762209
1991-05-09,0.20799521550096234
1991-05-10,0.2186287450567348
1991-05-13,0.27322774761317703
1991-05-14,0.27953732727385683
1991-05-15,0.2577664012073466
1991-05-16,0.27068522347963153
1991-05-17,0.32495925796958014
1991-05-20,0.29751845570267
1991-05-21,0.3527284486671891
1991-05-22,0.3371573738336582
1991-05-23,0.2951212070328011
1991-05-24,0.2624061423588069
1991-05-29,0.2922567185878284
1991-05-30,0.3445663818182072
1991-05-31,0.389301789171014
1991-06-03,0.4019380756980184
1991-06-04,0.4038719414788825
1991-06-05,0.4028661460001266
1991-06-06,0.3411346902160348
1991-06-07,0.2906608177066268
1991-06-10,0.2698535943766567
1991-06-11,0.23234407927660072
1991-06-12,0.20538201031102643
1991-06-13,0.25778875366840914
1991-06-14,0.29286417631107264
1991-06-17,0.3027172274179075
1991-06-18,0.2725509877760546
1991-06-19,0.23415727539531694
1991-06-20,0.25580566824426265
1991-06-21,0.24346994887078965
1991-06-24,0.22737526728885094
1991-06-25,0.24368829258734914
1991-06-26,0.17732353031944337
1991-06-27,0.15470855946438666
1991-06-28,0.1852568460213715
1991-07-01,0.2676615104397939
1991-07-02,0.27953263309213794
1991-07-03,0.2506910428175124
1991-07-08,0.24224772453803878
1991-07-09,0.22736063360855185
1991-07-10,0.19133270094765775
1991-07-11,0.17466805859935786
1991-07-12,0.19134781586526461
1991-07-15,0.19388193757647398
1991-07-16,0.17086819401820463
1991-07-17,0.23487772329381018
1991-07-18,0.2528656706752206
1991-07-19,0.22407710368192646
1991-07-22,0.22806390564926327
1991-07-23,0.25984935921975616
1991-07-24,0.24622575935481672
1991-07-25,0.24737656419695941
1991-07-26,0.2686260492543173
1991-07-29,0.3001482296786806
1991-07-30,0.2230674819647187
1991-07-31,0.1754895161543666
1991-08-01,0.20125196960486136
1991-08-02,0.2249254032300394
1991-08-05,0.2616661152338331
1991-08-06,0.26363455012740333
1991-08-07,0.22533855766401656
1991-08-08,0.2411184498894956
1991-08-09,0.28942368945535746
1991-08-12,0.3527457598153072
1991-08-13,0.3184290491247317
1991-08-14,0.26706757741999687
1991-08-15,0.1702528531447609
1991-08-16,0.13400589903178695
1991-08-19,0.13977797299426653
1991-08-20,0.19481648048936195
1991-08-21,0.19535920660559158
1991-08-22,0.17208599986537143
1991-08-23,0.1696200809525017
1991-08-26,0.1656387508273327
1991-08-27,0.09481282970312566
1991-08-28,0.10043343922002324
1991-08-29,0.10430131607366233
1991-08-30,0.06803632186460451
1991-09-04,0.08787581071168837
1991-09-05,0.14052162187381212
1991-09-06,0.17159538578153666
1991-09-09,0.17973802441529108
1991-09-10,0.172674840670354
1991-09-11,0.17670366567743478
1991-09-12,0.21092454068057398
1991-09-13,0.2207372369014271
1991-09-16,0.2632057076284773
1991-09-17,0.20693634274329398
1991-09-18,0.12045872329716056
1991-09-19,0.08758862175284232
1991-09-20,0.10706369737861099
1991-09-23,0.12864056386830036
1991-09-24,0.16311753733473022
1991-09-25,0.19576601177646769
1991-09-26,0.22029350654286217
1991-09-27,0.2502374641156897
1991-09-30,0.3244251224308843
1991-10-01,0.3919537374780062
1991-10-02,0.349830482241706
1991-10-03,0.3017068634968565
1991-10-04,0.13245810016750648
1991-10-07,0.09962740865757436
1991-10-08,0.07027220656714117
1991-10-09,0.11183216931375695
1991-10-10,0.14083024496909546
1991-10-11,0.15014920724883307
1991-10-14,0.1621495848699025
1991-10-15,0.22361994292188947
1991-10-16,0.26561420611104114
1991-10-17,0.2618889256068796
1991-10-18,0.22426178701840138
1991-10-21,0.18226810517218361
1991-10-22,0.13906904624685823
1991-10-23,0.19453604172161665
1991-10-24,0.18822049638383476
1991-10-25,0.16957274855127968
1991-10-28,0.2007365776906731
1991-10-29,0.21629140506936906
1991-10-30,0.2647527188172085
1991-10-31,0.26394312140080467
1991-11-01,0.1836818553369658
1991-11-04,0.13924089842906984
1991-11-05,0.06583580027201075
1991-11-06,0.10493837807055817
1991-11-07,0.1261636695431263
1991-11-08,0.1584629893784728
1991-11-11,0.17915201595156138
1991-11-12,0.2248032237471529
1991-11-13,0.1980545940993994
1991-11-14,0.2349725195525254
1991-11-15,0.22592458722429143
1991-11-18,0.19636542346022912
1991-11-19,0.12628187651258227
1991-11-20,0.12032099448754119
1991-11-21,0.10029324896455893
1991-11-22,0.11567242280218881
1991-11-25,0.1553145775879221
1991-11-26,0.191737784721838
1991-11-27,0.16992416039763913
1991-12-02,0.16535231695722497
1991-12-03,0.15466143694701917
1991-12-04,0.19744372653331443
1991-12-05,0.15107462088239343
1991-12-06,0.12908583577329313
1991-12-09,0.10172200444698098
1991-12-10,0.07229235653644761
1991-12-11,0.08477368462253909
1991-12-12,0.13083305290451241
1991-12-13,0.11099278489395015
1991-12-16,0.1101633461378313
1991-12-17,0.08874927641347563
1991-12-18,0.16166275539166863
1991-12-19,0.16402852931935263
1991-12-20,0.165604156763555
1991-12-23,0.1268956392185352
1991-12-24,0.1041842141368825
1991-12-27,0.08998189307761573
1991-12-30,0.12038732515296324
1991-12-31,0.14678132186725557
1992-01-02,0.1605817522833911
1992-01-03,0.12088837933318808
1992-01-06,0.11454865333749564
1992-01-07,0.1434673224378611
1992-01-08,0.18877822799687882
1992-01-09,0.25407573881145407
1992-01-10,0.2724329993207584
1992-01-13,0.238377075771385
1992-01-14,0.24431619554025064
1992-01-15,0.18445527384075833
1992-01-16,0.18762671413489063
1992-01-17,0.12264594841505527
1992-01-20,0.11310798673421674
1992-01-21,0.05618582903956426
1992-01-22,0.0809143579113979
1992-01-23,0.1264652169715189
1992-01-24,0.13680640237831831
1992-01-27,0.13903174455172473
1992-01-28,0.10431767821771398
1992-01-29,0.1185268357600231
1992-01-30,0.1548461444956185
1992-01-31,0.17408228371304002
1992-02-03,0.19974240364297302
1992-02-04,0.15403351249378128
1992-02-05,0.19261736386556816
1992-02-06,0.28673424045919127
1992-02-07,0.34075714899926046
1992-02-10,0.2899663430445032
1992-02-11,0.2385264072358897
1992-02-12,0.1982500984433515
1992-02-13,0.1760548431662352
1992-02-14,0.12369582485576625
1992-02-19,0.12614750196622593
1992-02-20,0.15462504407289557
1992-02-21,0.19059175019284513
1992-02-24,0.2587000589176469
1992-02-25,0.3108096727655547
1992-02-26,0.3082302396259089
1992-02-27,0.30290169795776567
1992-02-28,0.30088406626339115
1992-03-02,0.24088702540835438
1992-03-03,0.1807938199917576
1992-03-04,0.17530605491123263
1992-03-05,0.15886453536108025
1992-03-06,0.1373646651272611
1992-03-09,0.13025703806538624
1992-03-10,0.10591140683057398
1992-03-11,0.11078849550690517
1992-03-12,0.1440758105517247
1992-03-13,0.16657187695938536
1992-03-16,0.14900833313394923
1992-03-17,0.06433784468480686
1992-03-18,0.07756737878905928
1992-03-19,0.04932262959388667
1992-03-20,0.05682578706208441
1992-03-23,0.08848389660281297
1992-03-24,0.08165335530705231
1992-03-25,0.08345013275964064
1992-03-26,0.1253595316983076
1992-03-27,0.17892235286590008
1992-03-30,0.13536175599736422
1992-03-31,0.0660543265058875
1992-04-01,0.036712294247196686
1992-04-02,0.044086251242096974
1992-04-03,0.06561285945768802
1992-04-06,0.08888633273300162
1992-04-07,0.09506418998454125
1992-04-08,0.08828877701881477
1992-04-09,0.09051891717221305
1992-04-10,0.14524012079619586
1992-04-13,0.16032951871178902
1992-04-14,0.12924544396384496
1992-04-15,0.11496727197386492
1992-04-16,0.11615007150304102
1992-04-21,0.16990996129279878
1992-04-22,0.2377815152334799
1992-04-23,0.2717907362206984
1992-04-24,0.26810404620269157
1992-04-27,0.2043026619350492
1992-04-28,0.19442752481731773
1992-04-29,0.233447428984785
1992-04-30,0.19771553824384513
1992-05-01,0.15133726603317932
1992-05-04,0.12971805687946159
1992-05-05,0.11455080656758376
1992-05-06,0.12590654117093925
1992-05-07,0.14224308789427242
1992-05-08,0.16934356366620884
1992-05-11,0.1421919740284805
1992-05-12,0.17358202431210845
1992-05-13,0.18177217357163045
