Date,0
1988-10-19,0.0036160926268852026
1988-10-20,0.011740801755897246
1988-10-21,0.01459580179635045
1988-10-24,0.009892567645463939
1988-10-25,-0.0036193542011017056
1988-10-26,-0.016411650896143336
1988-10-27,-0.02148889865148287
1988-10-28,-0.026940461095280876
1988-10-31,-0.025361944180220745
1988-11-01,-0.01617188648621935
1988-11-02,-0.001582490557432359
1988-11-03,0.004325090086633543
1988-11-04,0.00043553676218127115
1988-11-07,0.0037118875935595115
1988-11-08,0.005265841413027919
1988-11-09,0.0027461321461655142
1988-11-10,0.005175017252769072
1988-11-11,0.007058000069840782
1988-11-14,0.007407684006023958
1988-11-15,0.010580110687864658
1988-11-16,0.008755146599892549
1988-11-17,0.009460360599517752
1988-11-18,0.009819798611071445
1988-11-21,0.007978471836356738
1988-11-22,0.01141707378980435
1988-11-23,0.014372918940556421
1988-11-28,0.007704266743682351
1988-11-29,0.007084396732221842
1988-11-30,0.008778706798108367
1988-12-01,0.008003401355159197
1988-12-02,0.00303120364421958
1988-12-05,-0.002103422090523861
1988-12-06,-0.004451105253469016
1988-12-07,-0.005447218842789121
1988-12-08,-0.0031613390146327373
1988-12-09,-0.002924456289653136
1988-12-12,-0.001924221583529757
1988-12-13,-0.0005927066609115477
1988-12-14,0.002526235595833086
1988-12-15,0.004241324740270436
1988-12-16,0.0016363703401521556
1988-12-19,-0.0014647326698061778
1988-12-20,-0.0028242254533709247
1988-12-21,-0.0034437575830263563
1988-12-22,-0.0018217007162749288
1988-12-23,-0.00045962505062642646
1988-12-28,-0.0009246642140856799
1988-12-29,-0.0037498534654165044
1988-12-30,-0.005333265514927215
1989-01-04,-0.00406425193215942
1989-01-05,-0.006831004831245703
1989-01-06,-0.006988325246153396
1989-01-09,-0.008142103310872654
1989-01-10,-0.006078792053633956
1989-01-11,-0.002065599519466033
1989-01-12,0.0008254671342557813
1989-01-13,0.0021007039293109977
1989-01-16,0.0019503878936380195
1989-01-17,0.0014278621908020033
1989-01-18,0.008457403588546235
1989-01-19,0.0065433601456917866
1989-01-20,0.009819798288685115
1989-01-23,0.007996053974881139
1989-01-24,0.003000172364592049
1989-01-25,-5.20688250225627e-05
1989-01-26,-0.003082558191490859
1989-01-27,-0.0024982444861917003
1989-01-30,-0.0009729318908096803
1989-01-31,-0.0013827088029782595
1989-02-01,0.0008414265531102252
1989-02-02,-0.0009402621465799719
1989-02-03,0.0018148924349837736
1989-02-06,0.0011445700118581877
1989-02-07,-0.001195864792582865
1989-02-08,-0.002894355996205071
1989-02-09,-0.008199442683765042
1989-02-10,-0.0034694450563696093
1989-02-13,0.002184220215434631
1989-02-14,0.0014168518182003775
1989-02-15,0.0045696368748097335
1989-02-16,0.003262726738447546
1989-02-17,0.004783730465071528
1989-02-22,0.0008839861154704839
1989-02-23,0.0002602514121453998
1989-02-24,-0.00046482482437355604
1989-02-27,-0.0007222441081152993
1989-02-28,-6.688394210609072e-05
1989-03-01,9.143649194068969e-05
1989-03-02,0.0008960305683424156
1989-03-03,0.0009682246149752161
1989-03-06,0.001171487563865188
1989-03-07,0.0014827797310340927
1989-03-08,0.001046347537462136
1989-03-09,0.0007823252392505029
1989-03-10,0.00012901237336771434
1989-03-13,-0.00010877219573224432
1989-03-14,-0.0005512998038811979
1989-03-15,-0.0014504944219205249
1989-03-16,-0.0001453967927938698
1989-03-17,0.002169497073862273
1989-03-20,0.002285231583589135
1989-03-21,0.004677623787213408
1989-03-22,0.0020490027012829764
1989-03-23,0.00019515177981489087
1989-03-28,-5.0496442108616046e-05
1989-03-29,-3.154245848192867e-05
1989-03-30,8.002370240877435e-07
1989-03-31,-1.0072912571244953e-05
1989-04-03,3.410299877945987e-08
1989-04-04,0.0018730820450391908
1989-04-05,0.0010037851255326605
1989-04-06,0.0023868804413018367
1989-04-07,0.001264443084083271
1989-04-10,0.0003099881702777194
1989-04-11,-0.0011087389146447546
1989-04-12,-0.0001905775378349736
1989-04-13,0.00010469677855987498
1989-04-14,-0.00023458369712360506
1989-04-17,-0.00027087628500939345
1989-04-18,0.0013835908278657587
1989-04-19,0.0025934343643441893
1989-04-20,0.0038315744237614794
1989-04-21,0.00040995267188121033
1989-04-24,-0.001084322426149673
1989-04-25,-0.0051673542687349526
1989-04-26,-0.002871198281856602
1989-04-27,0.001624015143861411
1989-04-28,0.000627719568672685
1989-05-01,-0.0016340133338990878
1989-05-02,-0.0007120947335980335
1989-05-03,-0.002041087353725352
1989-05-04,-0.0009449717750893443
1989-05-05,-0.001384973412850479
1989-05-08,-0.0003866572435073258
1989-05-09,-5.8229198825535865e-06
1989-05-10,0.00010589896516831797
1989-05-11,0.0013270700952989609
1989-05-12,0.0002578892951267892
1989-05-15,0.002776078374981438
1989-05-16,0.0013326144569099918
1989-05-17,0.0014963568500800414
1989-05-18,0.002681327002649707
1989-05-19,0.0001582076053303554
1989-05-22,4.39898686732212e-05
1989-05-23,4.9665830827621375e-05
1989-05-24,2.1792398779446202e-05
1989-05-25,0.0001371121320268988
1989-05-26,0.0002564590282984368
1989-05-31,0.000664460176885056
1989-06-01,0.0002599874720498898
1989-06-02,0.0007128110234183896
1989-06-05,0.0008057552607645597
1989-06-06,0.00015207504013298035
1989-06-07,-1.7032283210307835e-05
1989-06-08,-0.00019025415727814623
1989-06-09,-1.65996751103728e-05
1989-06-12,0.0015301750308541054
1989-06-13,0.0006962901853440844
1989-06-14,0.001036913294335669
1989-06-15,0.0014459095099029911
1989-06-16,0.0005812467433534815
1989-06-19,0.0005294425905636227
1989-06-20,0.001030442285132303
