Date,^GSPC,^FTSE,^SBF250,^TOPX,^GSPTSE
1968-09-20,101.66000366210938,,,,
1968-09-23,102.23999786376953,,,,
1968-09-24,102.58999633789062,,,,
1968-09-26,102.36000061035156,,,,
1968-09-27,102.30999755859375,,,,
1968-09-30,102.66999816894531,,,,
1968-10-01,102.86000061035156,,,,
1968-10-03,103.22000122070312,,,,
1968-10-04,103.70999908447266,,,,
1968-10-07,103.69999694824219,,,,
1968-10-08,103.73999786376953,,,,
1968-10-10,103.29000091552734,,,,
1968-10-11,103.18000030517578,,,,
1968-10-14,103.31999969482422,,,,
1968-10-15,103.52999877929688,,,,
1968-10-17,104.01000213623047,,,,
1968-10-18,104.81999969482422,,,,
1968-10-21,104.98999786376953,,,,
1968-10-22,104.56999969482422,,,,
1968-10-24,103.83999633789062,,,,
1968-10-25,104.19999694824219,,,,
1968-10-28,103.9000015258789,,,,
1968-10-29,103.30000305175781,,,,
1968-10-31,103.41000366210938,,,,
1968-11-01,103.05999755859375,,,,
1968-11-04,103.0999984741211,,,,
1968-11-06,103.2699966430664,,,,
1968-11-07,103.5,,,,
1968-11-08,103.94999694824219,,,,
1968-11-12,104.62000274658203,,,,
1968-11-13,105.12999725341797,,,,
1968-11-14,105.19999694824219,,,,
1968-11-15,105.77999877929688,,,,
1968-11-18,105.91999816894531,,,,
1968-11-19,106.13999938964844,,,,
1968-11-21,105.97000122070312,,,,
1968-11-22,106.30000305175781,,,,
1968-11-25,106.4800033569336,,,,
1968-11-26,107.26000213623047,,,,
1968-11-27,107.76000213623047,,,,
1968-11-29,108.37000274658203,,,,
1968-12-02,108.12000274658203,,,,
1968-12-03,108.0199966430664,,,,
1968-12-05,107.66999816894531,,,,
1968-12-06,107.93000030517578,,,,
1968-12-09,107.66000366210938,,,,
1968-12-10,107.38999938964844,,,,
1968-12-12,107.31999969482422,,,,
1968-12-13,107.58000183105469,,,,
1968-12-16,107.0999984741211,,,,
1968-12-17,106.66000366210938,,,,
1968-12-19,106.97000122070312,,,,
1968-12-20,106.33999633789062,,,,
1968-12-23,105.20999908447266,,,,
1968-12-24,105.04000091552734,,,,
1968-12-26,105.1500015258789,,,,
1968-12-27,104.73999786376953,,,,
1968-12-30,103.80000305175781,,,,
1968-12-31,103.86000061035156,,,,
1969-01-02,103.93000030517578,,,,
1969-01-03,103.98999786376953,,,,
1969-01-06,102.47000122070312,,,,
1969-01-07,101.22000122070312,,,,
1969-01-08,100.80000305175781,,,,
1969-01-09,101.22000122070312,,,,
1969-01-10,100.93000030517578,,,,
1969-01-13,100.44000244140625,,,,
1969-01-14,101.12999725341797,,,,
1969-01-15,101.62000274658203,,,,
1969-01-16,102.18000030517578,,,,
1969-01-17,102.02999877929688,,,,
1969-01-20,101.69000244140625,,,,
1969-01-21,101.62999725341797,,,,
1969-01-22,101.9800033569336,,,,
1969-01-23,102.43000030517578,,,,
1969-01-24,102.37999725341797,,,,
1969-01-27,102.4000015258789,,,,
1969-01-28,102.41000366210938,,,,
1969-01-29,102.51000213623047,,,,
1969-01-30,102.55000305175781,,,,
1969-01-31,103.01000213623047,,,,
1969-02-03,102.88999938964844,,,,
1969-02-04,102.91999816894531,,,,
1969-02-05,103.19999694824219,,,,
1969-02-06,103.54000091552734,,,,
1969-02-07,103.52999877929688,,,,
1969-02-11,103.6500015258789,,,,
1969-02-12,103.62999725341797,,,,
1969-02-13,103.70999908447266,,,,
1969-02-14,103.61000061035156,,,,
1969-02-17,102.44000244140625,,,,
1969-02-18,101.4000015258789,,,,
1969-02-19,100.6500015258789,,,,
1969-02-20,99.79000091552734,,,,
1969-02-24,98.5999984741211,,,,
1969-02-25,97.9800033569336,,,,
1969-02-26,98.44999694824219,,,,
1969-02-27,98.13999938964844,,,,
1969-02-28,98.12999725341797,,,,
1969-03-03,98.37999725341797,,,,
1969-03-04,99.31999969482422,,,,
1969-03-05,99.70999908447266,,,,
1969-03-06,98.69999694824219,,,,
1969-03-07,98.6500015258789,,,,
1969-03-10,98.98999786376953,,,,
1969-03-11,99.31999969482422,,,,
1969-03-12,99.05000305175781,,,,
1969-03-13,98.38999938964844,,,,
1969-03-14,98.0,,,,
1969-03-17,98.25,,,,
1969-03-18,98.48999786376953,,,,
1969-03-19,99.20999908447266,,,,
1969-03-20,99.83999633789062,,,,
1969-03-21,99.62999725341797,,,,
1969-03-24,99.5,,,,
1969-03-25,99.66000366210938,,,,
1969-03-26,100.38999938964844,,,,
1969-03-27,101.0999984741211,,,,
1969-03-28,101.51000213623047,,,,
1969-04-01,101.41999816894531,,,,
1969-04-02,100.77999877929688,,,,
1969-04-03,100.68000030517578,,,,
1969-04-07,99.88999938964844,,,,
1969-04-08,100.13999938964844,,,,
1969-04-09,101.0199966430664,,,,
1969-04-10,101.55000305175781,,,,
1969-04-11,101.6500015258789,,,,
1969-04-14,101.56999969482422,,,,
1969-04-15,101.52999877929688,,,,
1969-04-16,100.62999725341797,,,,
1969-04-17,100.77999877929688,,,,
1969-04-18,101.23999786376953,,,,
1969-04-21,100.55999755859375,,,,
1969-04-22,100.77999877929688,,,,
1969-04-23,100.80000305175781,,,,
1969-04-24,101.2699966430664,,,,
1969-04-25,101.72000122070312,,,,
1969-04-28,102.02999877929688,,,,
1969-04-29,102.79000091552734,,,,
1969-04-30,103.69000244140625,,,,
1969-05-01,103.51000213623047,,,,
1969-05-02,104.0,,,,
1969-05-05,104.37000274658203,,,,
1969-05-06,104.86000061035156,,,,
1969-05-07,104.66999816894531,,,,
1969-05-08,105.0999984741211,,,,
1969-05-09,105.05000305175781,,,,
1969-05-12,104.88999938964844,,,,
1969-05-13,105.33999633789062,,,,
1969-05-14,106.16000366210938,,,,
1969-05-15,105.8499984741211,,,,
1969-05-16,105.94000244140625,,,,
1969-05-19,104.97000122070312,,,,
1969-05-20,104.04000091552734,,,,
1969-05-21,104.47000122070312,,,,
1969-05-22,104.5999984741211,,,,
1969-05-23,104.58999633789062,,,,
1969-05-26,104.36000061035156,,,,
1969-05-27,103.56999969482422,,,,
1969-05-28,103.26000213623047,,,,
1969-05-29,103.45999908447266,,,,
1969-06-02,102.94000244140625,,,,
1969-06-03,102.62999725341797,,,,
1969-06-04,102.58999633789062,,,,
1969-06-05,102.76000213623047,,,,
1969-06-06,102.12000274658203,,,,
1969-06-09,101.19999694824219,,,,
1969-06-10,100.41999816894531,,,,
1969-06-11,99.05000305175781,,,,
1969-06-12,98.26000213623047,,,,
1969-06-13,98.6500015258789,,,,
1969-06-16,98.31999969482422,,,,
1969-06-17,97.94999694824219,,,,
1969-06-18,97.80999755859375,,,,
1969-06-19,97.23999786376953,,,,
1969-06-20,96.66999816894531,,,,
1969-06-23,96.2300033569336,,,,
1969-06-24,97.31999969482422,,,,
1969-06-25,97.01000213623047,,,,
1969-06-26,97.25,,,,
1969-06-27,97.33000183105469,,,,
1969-06-30,97.70999908447266,,,,
1969-07-01,98.08000183105469,,,,
1969-07-02,98.94000244140625,,,,
1969-07-03,99.61000061035156,,,,
1969-07-07,99.02999877929688,,,,
1969-07-08,97.62999725341797,,,,
1969-07-09,96.87999725341797,,,,
1969-07-10,95.37999725341797,,,,
1969-07-11,95.7699966430664,,,,
1969-07-14,94.55000305175781,,,,
1969-07-15,94.23999786376953,,,,
1969-07-16,95.18000030517578,,,,
1969-07-17,95.76000213623047,,,,
1969-07-18,94.94999694824219,,,,
1969-07-22,93.5199966430664,,,,
1969-07-23,93.12000274658203,,,,
1969-07-24,92.80000305175781,,,,
1969-07-25,92.05999755859375,,,,
1969-07-28,90.20999908447266,,,,
1969-07-29,89.4800033569336,,,,
1969-07-30,89.93000030517578,,,,
1969-07-31,91.83000183105469,,,,
1969-08-01,93.47000122070312,,,,
1969-08-04,92.98999786376953,,,,
1969-08-05,93.41000366210938,,,,
1969-08-06,93.91999816894531,,,,
1969-08-07,93.98999786376953,,,,
1969-08-08,93.94000244140625,,,,
1969-08-11,93.36000061035156,,,,
1969-08-12,92.62999725341797,,,,
1969-08-13,92.69999694824219,,,,
1969-08-14,93.33999633789062,,,,
1969-08-15,94.0,,,,
1969-08-18,94.56999969482422,,,,
1969-08-19,95.06999969482422,,,,
1969-08-20,95.06999969482422,,,,
1969-08-21,95.3499984741211,,,,
1969-08-22,95.91999816894531,,,,
1969-08-25,94.93000030517578,,,,
1969-08-26,94.30000305175781,,,,
1969-08-27,94.48999786376953,,,,
1969-08-28,94.88999938964844,,,,
1969-08-29,95.51000213623047,,,,
1969-09-02,95.54000091552734,,,,
1969-09-03,94.9800033569336,,,,
1969-09-04,94.19999694824219,,,,
1969-09-05,93.63999938964844,,,,
1969-09-08,92.69999694824219,,,,
1969-09-09,93.37999725341797,,,,
1969-09-10,94.94999694824219,,,,
1969-09-11,94.22000122070312,,,,
1969-09-12,94.12999725341797,,,,
1969-09-15,94.87000274658203,,,,
1969-09-16,94.94999694824219,,,,
1969-09-17,94.76000213623047,,,,
1969-09-18,94.9000015258789,,,,
1969-09-19,95.19000244140625,,,,
1969-09-22,95.62999725341797,,,,
1969-09-23,95.62999725341797,,,,
1969-09-24,95.5,,,,
1969-09-25,94.7699966430664,,,,
1969-09-26,94.16000366210938,,,,
1969-09-29,93.41000366210938,,,,
1969-09-30,93.12000274658203,,,,
1969-10-01,92.5199966430664,,,,
1969-10-02,93.23999786376953,,,,
1969-10-03,93.19000244140625,,,,
1969-10-06,93.37999725341797,,,,
1969-10-07,93.08999633789062,,,,
1969-10-08,92.66999816894531,,,,
1969-10-09,93.02999877929688,,,,
1969-10-10,93.55999755859375,,,,
1969-10-13,94.55000305175781,,,,
1969-10-14,95.69999694824219,,,,
1969-10-15,95.72000122070312,,,,
1969-10-16,96.37000274658203,,,,
1969-10-17,96.26000213623047,,,,
1969-10-20,96.45999908447266,,,,
1969-10-21,97.19999694824219,,,,
1969-10-22,97.83000183105469,,,,
1969-10-23,97.45999908447266,,,,
1969-10-24,98.12000274658203,,,,
1969-10-27,97.97000122070312,,,,
1969-10-28,97.66000366210938,,,,
1969-10-29,96.80999755859375,,,,
1969-10-30,96.93000030517578,,,,
1969-10-31,97.12000274658203,,,,
1969-11-03,97.1500015258789,,,,
1969-11-04,97.20999908447266,,,,
1969-11-05,97.63999938964844,,,,
1969-11-06,97.66999816894531,,,,
1969-11-07,98.26000213623047,,,,
1969-11-10,98.33000183105469,,,,
1969-11-11,98.06999969482422,,,,
1969-11-12,97.88999938964844,,,,
1969-11-13,97.41999816894531,,,,
1969-11-14,97.06999969482422,,,,
1969-11-17,96.41000366210938,,,,
1969-11-18,96.38999938964844,,,,
1969-11-19,95.9000015258789,,,,
1969-11-20,94.91000366210938,,,,
1969-11-21,94.31999969482422,,,,
1969-11-24,93.23999786376953,,,,
1969-11-25,92.94000244140625,,,,
1969-11-26,93.2699966430664,,,,
1969-11-28,93.80999755859375,,,,
1969-12-01,93.22000122070312,,,,
1969-12-02,92.6500015258789,,,,
1969-12-03,91.6500015258789,,,,
1969-12-04,91.94999694824219,,,,
1969-12-05,91.7300033569336,,,,
1969-12-08,90.83999633789062,,,,
1969-12-09,90.55000305175781,,,,
1969-12-10,90.4800033569336,,,,
1969-12-11,90.5199966430664,,,,
1969-12-12,90.80999755859375,,,,
1969-12-15,90.54000091552734,,,,
1969-12-16,89.72000122070312,,,,
1969-12-17,89.19999694824219,,,,
1969-12-18,90.61000061035156,,,,
1969-12-19,91.37999725341797,,,,
1969-12-22,90.58000183105469,,,,
1969-12-23,90.2300033569336,,,,
1969-12-24,91.18000030517578,,,,
1969-12-26,91.88999938964844,,,,
1969-12-29,91.25,,,,
1969-12-30,91.5999984741211,,,,
1969-12-31,92.05999755859375,,,,
1970-01-02,93.0,,,,
1970-01-05,93.45999908447266,,,,
1970-01-06,92.81999969482422,,,,
1970-01-07,92.62999725341797,,,,
1970-01-08,92.68000030517578,,,,
1970-01-09,92.4000015258789,,,,
1970-01-12,91.69999694824219,,,,
1970-01-13,91.91999816894531,,,,
1970-01-14,91.6500015258789,,,,
1970-01-15,91.68000030517578,,,,
1970-01-16,90.91999816894531,,,,
1970-01-19,89.6500015258789,,,,
1970-01-20,89.83000183105469,,,,
1970-01-21,89.94999694824219,,,,
1970-01-22,90.04000091552734,,,,
1970-01-23,89.37000274658203,,,,
1970-01-26,88.16999816894531,,,,
1970-01-27,87.62000274658203,,,,
1970-01-28,86.79000091552734,,,,
1970-01-29,85.69000244140625,,,,
1970-01-30,85.0199966430664,,,,
1970-02-02,85.75,,,,
1970-02-03,86.7699966430664,,,,
1970-02-04,86.23999786376953,,,,
1970-02-05,85.9000015258789,,,,
1970-02-06,86.33000183105469,,,,
1970-02-09,87.01000213623047,,,,
1970-02-10,86.0999984741211,,,,
1970-02-11,86.94000244140625,,,,
1970-02-12,86.7300033569336,,,,
1970-02-13,86.54000091552734,,,,
1970-02-16,86.47000122070312,,,,
1970-02-17,86.37000274658203,,,,
1970-02-18,87.44000244140625,,,,
1970-02-19,87.76000213623047,,,,
1970-02-20,88.02999877929688,,,,
1970-02-24,87.98999786376953,,,,
1970-02-25,89.3499984741211,,,,
1970-02-26,88.9000015258789,,,,
1970-02-27,89.5,,,,
1970-03-02,89.70999908447266,,,,
1970-03-03,90.2300033569336,,,,
1970-03-04,90.04000091552734,,,,
1970-03-05,90.0,,,,
1970-03-06,89.44000244140625,,,,
1970-03-09,88.51000213623047,,,,
1970-03-10,88.75,,,,
1970-03-11,88.69000244140625,,,,
1970-03-12,88.33000183105469,,,,
1970-03-13,87.86000061035156,,,,
1970-03-16,86.91000366210938,,,,
1970-03-17,87.29000091552734,,,,
1970-03-18,87.54000091552734,,,,
1970-03-19,87.41999816894531,,,,
1970-03-20,87.05999755859375,,,,
1970-03-23,86.98999786376953,,,,
1970-03-24,87.9800033569336,,,,
1970-03-25,89.7699966430664,,,,
1970-03-26,89.91999816894531,,,,
1970-03-30,89.62999725341797,,,,
1970-03-31,89.62999725341797,,,,
1970-04-01,90.06999969482422,,,,
1970-04-02,89.79000091552734,,,,
1970-04-03,89.38999938964844,,,,
1970-04-06,88.76000213623047,,,,
1970-04-07,88.5199966430664,,,,
1970-04-08,88.48999786376953,,,,
1970-04-09,88.52999877929688,,,,
1970-04-10,88.23999786376953,,,,
1970-04-13,87.63999938964844,,,,
1970-04-14,86.88999938964844,,,,
1970-04-15,86.7300033569336,,,,
1970-04-16,85.87999725341797,,,,
1970-04-17,85.66999816894531,,,,
1970-04-20,85.83000183105469,,,,
1970-04-21,85.37999725341797,,,,
1970-04-22,84.2699966430664,,,,
1970-04-23,83.04000091552734,,,,
1970-04-24,82.7699966430664,,,,
1970-04-27,81.45999908447266,,,,
1970-04-28,80.2699966430664,,,,
1970-04-29,81.80999755859375,,,,
1970-04-30,81.5199966430664,,,,
1970-05-01,81.44000244140625,,,,
1970-05-04,79.37000274658203,,,,
1970-05-05,78.5999984741211,,,,
1970-05-06,79.47000122070312,,,,
1970-05-07,79.83000183105469,,,,
1970-05-08,79.44000244140625,,,,
1970-05-11,78.5999984741211,,,,
1970-05-12,77.8499984741211,,,,
1970-05-13,76.52999877929688,,,,
1970-05-14,75.44000244140625,,,,
1970-05-15,76.9000015258789,,,,
1970-05-18,76.95999908447266,,,,
1970-05-19,75.45999908447266,,,,
1970-05-20,73.5199966430664,,,,
1970-05-21,72.16000366210938,,,,
1970-05-22,72.25,,,,
1970-05-25,70.25,,,,
1970-05-26,69.29000091552734,,,,
1970-05-27,72.7699966430664,,,,
1970-05-28,74.61000061035156,,,,
1970-05-29,76.55000305175781,,,,
1970-06-01,77.83999633789062,,,,
1970-06-02,77.83999633789062,,,,
1970-06-03,78.5199966430664,,,,
1970-06-04,77.36000061035156,,,,
1970-06-05,76.16999816894531,,,,
1970-06-08,76.29000091552734,,,,
1970-06-09,76.25,,,,
1970-06-10,75.4800033569336,,,,
1970-06-11,74.44999694824219,,,,
1970-06-12,73.87999725341797,,,,
1970-06-15,74.58000183105469,,,,
1970-06-16,76.1500015258789,,,,
1970-06-17,76.0,,,,
1970-06-18,76.51000213623047,,,,
1970-06-19,77.05000305175781,,,,
1970-06-22,76.63999938964844,,,,
1970-06-23,74.76000213623047,,,,
1970-06-24,73.97000122070312,,,,
1970-06-25,74.0199966430664,,,,
1970-06-26,73.47000122070312,,,,
1970-06-29,72.88999938964844,,,,
1970-06-30,72.72000122070312,,,,
1970-07-01,72.94000244140625,,,,
1970-07-02,72.91999816894531,,,,
1970-07-06,71.77999877929688,,,,
1970-07-07,71.2300033569336,,,,
1970-07-08,73.0,,,,
1970-07-09,74.05999755859375,,,,
1970-07-10,74.44999694824219,,,,
1970-07-13,74.55000305175781,,,,
1970-07-14,74.41999816894531,,,,
1970-07-15,75.2300033569336,,,,
1970-07-16,76.33999633789062,,,,
1970-07-17,77.69000244140625,,,,
1970-07-20,77.79000091552734,,,,
1970-07-21,76.9800033569336,,,,
1970-07-22,77.02999877929688,,,,
1970-07-23,78.0,,,,
1970-07-24,77.81999969482422,,,,
1970-07-27,77.6500015258789,,,,
1970-07-28,77.7699966430664,,,,
1970-07-29,78.04000091552734,,,,
1970-07-30,78.06999969482422,,,,
1970-07-31,78.05000305175781,,,,
1970-08-03,77.0199966430664,,,,
1970-08-04,77.19000244140625,,,,
1970-08-05,77.18000030517578,,,,
1970-08-06,77.08000183105469,,,,
1970-08-07,77.27999877929688,,,,
1970-08-10,76.19999694824219,,,,
1970-08-11,75.81999969482422,,,,
1970-08-12,75.41999816894531,,,,
1970-08-13,74.76000213623047,,,,
1970-08-14,75.18000030517578,,,,
1970-08-17,75.33000183105469,,,,
1970-08-18,76.19999694824219,,,,
1970-08-19,76.95999908447266,,,,
1970-08-20,77.83999633789062,,,,
1970-08-21,79.23999786376953,,,,
1970-08-24,80.98999786376953,,,,
1970-08-25,81.12000274658203,,,,
1970-08-26,81.20999908447266,,,,
1970-08-27,81.08000183105469,,,,
1970-08-28,81.86000061035156,,,,
1970-08-31,81.5199966430664,,,,
1970-09-01,80.94999694824219,,,,
1970-09-02,80.95999908447266,,,,
1970-09-03,82.08999633789062,,,,
1970-09-04,82.83000183105469,,,,
1970-09-08,83.04000091552734,,,,
1970-09-09,82.79000091552734,,,,
1970-09-10,82.30000305175781,,,,
1970-09-11,82.5199966430664,,,,
1970-09-14,82.06999969482422,,,,
1970-09-15,81.36000061035156,,,,
1970-09-16,81.79000091552734,,,,
1970-09-17,82.29000091552734,,,,
1970-09-18,82.62000274658203,,,,
1970-09-21,81.91000366210938,,,,
1970-09-22,81.86000061035156,,,,
1970-09-23,81.91000366210938,,,,
1970-09-24,81.66000366210938,,,,
1970-09-25,82.83000183105469,,,,
1970-09-28,83.91000366210938,,,,
1970-09-29,83.86000061035156,,,,
1970-09-30,84.30000305175781,,,,
1970-10-01,84.31999969482422,,,,
1970-10-02,85.16000366210938,,,,
1970-10-05,86.47000122070312,,,,
1970-10-06,86.8499984741211,,,,
1970-10-07,86.88999938964844,,,,
1970-10-08,85.94999694824219,,,,
1970-10-09,85.08000183105469,,,,
1970-10-12,84.16999816894531,,,,
1970-10-13,84.05999755859375,,,,
1970-10-14,84.19000244140625,,,,
1970-10-15,84.6500015258789,,,,
1970-10-16,84.27999877929688,,,,
1970-10-19,83.1500015258789,,,,
1970-10-20,83.63999938964844,,,,
1970-10-21,83.66000366210938,,,,
1970-10-22,83.37999725341797,,,,
1970-10-23,83.7699966430664,,,,
1970-10-26,83.30999755859375,,,,
1970-10-27,83.12000274658203,,,,
1970-10-28,83.43000030517578,,,,
1970-10-29,83.36000061035156,,,,
1970-10-30,83.25,,,,
1970-11-02,83.51000213623047,,,,
1970-11-03,84.22000122070312,,,,
1970-11-04,84.38999938964844,,,,
1970-11-05,84.0999984741211,,,,
1970-11-06,84.22000122070312,,,,
1970-11-09,84.66999816894531,,,,
1970-11-10,84.79000091552734,,,,
1970-11-11,85.02999877929688,,,,
1970-11-12,84.1500015258789,,,,
1970-11-13,83.37000274658203,,,,
1970-11-16,83.23999786376953,,,,
1970-11-17,83.47000122070312,,,,
1970-11-18,82.79000091552734,,,,
1970-11-19,82.91000366210938,,,,
1970-11-20,83.72000122070312,,,,
1970-11-23,84.23999786376953,,,,
1970-11-24,84.77999877929688,,,,
1970-11-25,85.08999633789062,,,,
1970-11-27,85.93000030517578,,,,
1970-11-30,87.19999694824219,,,,
1970-12-01,87.47000122070312,,,,
1970-12-02,88.4800033569336,,,,
1970-12-03,88.9000015258789,,,,
1970-12-04,89.45999908447266,,,,
1970-12-07,89.94000244140625,,,,
1970-12-08,89.47000122070312,,,,
1970-12-09,89.54000091552734,,,,
1970-12-10,89.91999816894531,,,,
1970-12-11,90.26000213623047,,,,
1970-12-14,89.80000305175781,,,,
1970-12-15,89.66000366210938,,,,
1970-12-16,89.72000122070312,,,,
1970-12-17,90.04000091552734,,,,
1970-12-18,90.22000122070312,,,,
1970-12-21,89.94000244140625,,,,
1970-12-22,90.04000091552734,,,,
1970-12-23,90.0999984741211,,,,
1970-12-24,90.61000061035156,,,,
1970-12-28,91.08999633789062,,,,
1970-12-29,92.08000183105469,,,,
1970-12-30,92.2699966430664,,,,
1970-12-31,92.1500015258789,,,,
1971-01-04,91.1500015258789,,,,
1971-01-05,91.80000305175781,,,,
1971-01-06,92.3499984741211,,,,
1971-01-07,92.37999725341797,,,,
1971-01-08,92.19000244140625,,,,
1971-01-11,91.9800033569336,,,,
